"vmid","vmtype","createtime","releasetime"
"vm_116424","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116429","ecs.c1.large","2019-05-17","2019-05-17"
"vm_189980","ecs.c1.large","2019-05-17","2019-05-17"
"vm_288757","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29109","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116448","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7279","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58236","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257839","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116514","ecs.c1.xlarge","2019-05-17","2019-05-27"
"vm_58264","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116538","ecs.c1.large","2019-05-17","2019-05-17"
"vm_214236","ecs.c1.large","2019-05-17","\N"
"vm_116541","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116576","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116578","ecs.c1.large","2019-05-17","2019-05-17"
"vm_294943","ecs.c1.large","2019-05-17","2019-05-17"
"vm_227898","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116601","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116608","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58323","ecs.c1.large","2019-05-17","2019-05-17"
"vm_171173","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29163","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58329","ecs.c1.large","2019-05-17","2019-05-17"
"vm_238663","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116667","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7291","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116672","ecs.c1.large","2019-05-17","2019-05-17"
"vm_197041","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116714","ecs.c1.large","2019-05-17","2019-05-17"
"vm_220190","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257801","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58366","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29182","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7297","ecs.c1.large","2019-05-17","2019-05-17"
"vm_160951","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58378","ecs.c1.large","2019-05-17","2019-05-17"
"vm_227878","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58406","ecs.c1.large","2019-05-17","2019-05-17"
"vm_282911","ecs.c1.large","2019-05-17","2019-05-17"
"vm_14602","ecs.c1.large","2019-05-17","2019-05-17"
"vm_169224","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257743","ecs.c1.large","2019-05-17","2019-05-17"
"vm_160955","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29213","ecs.c1.large","2019-05-17","2019-05-18"
"vm_227870","ecs.c1.2xlarge","2019-05-17","2019-05-22"
"vm_160947","ecs.c1.large","2019-05-17","2019-05-17"
"vm_175559","ecs.c1.large","2019-05-17","2019-05-18"
"vm_14611","ecs.g1.xlarge","2019-05-17","2019-05-19"
"vm_58446","ecs.c1.large","2019-05-17","2019-05-17"
"vm_234315","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116901","ecs.c1.large","2019-05-17","2019-05-17"
"vm_158301","ecs.c1.large","2019-05-17","2019-05-18"
"vm_210295","ecs.c1.large","2019-05-17","2019-05-17"
"vm_163772","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58464","ecs.c1.large","2019-05-17","2019-05-17"
"vm_205903","ecs.c1.large","2019-05-17","2019-05-17"
"vm_220150","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58469","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116945","ecs.c1.large","2019-05-17","2019-05-17"
"vm_116959","ecs.c1.large","2019-05-17","2019-05-17"
"vm_251085","ecs.c1.large","2019-05-17","2019-05-17"
"vm_169229","ecs.c1.large","2019-05-17","2019-05-17"
"vm_210301","ecs.c1.large","2019-05-17","2019-05-17"
"vm_205896","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117007","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58503","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117013","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257697","ecs.c1.large","2019-05-17","2019-05-17"
"vm_201691","ecs.c1.large","2019-05-17","2019-05-17"
"vm_275773","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257688","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117058","ecs.g1.xlarge","2019-05-17","2019-05-18"
"vm_117056","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7317","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257686","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58539","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29270","ecs.c1.large","2019-05-17","2019-05-17"
"vm_223446","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117118","ecs.c1.large","2019-05-17","2019-05-17"
"vm_210274","ecs.c1.large","2019-05-17","2019-05-17"
"vm_279001","ecs.c1.large","2019-05-17","2019-05-17"
"vm_251060","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117178","ecs.c1.large","2019-05-17","2019-05-17"
"vm_196942","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117198","ecs.g1.xlarge","2019-05-17","2019-05-18"
"vm_117212","ecs.c1.large","2019-05-17","2019-05-17"
"vm_251086","ecs.c1.large","2019-05-17","2019-05-17"
"vm_251047","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257636","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117251","ecs.c1.large","2019-05-17","2019-05-17"
"vm_917","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117260","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29319","ecs.c1.large","2019-05-17","2019-05-17"
"vm_243961","ecs.c1.large","2019-05-17","\N"
"vm_196928","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29339","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117361","ecs.c1.large","2019-05-17","2019-05-18"
"vm_154910","ecs.c1.large","2019-05-17","2019-05-18"
"vm_58688","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58693","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117393","ecs.c1.xlarge","2019-05-17","2019-05-17"
"vm_192671","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29349","ecs.c1.xlarge","2019-05-17","2019-05-17"
"vm_117409","ecs.c1.large","2019-05-17","2019-05-17"
"vm_201672","ecs.c1.large","2019-05-17","2019-05-17"
"vm_181377","ecs.g1.large","2019-05-17","2019-05-17"
"vm_117437","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117445","ecs.c1.large","2019-05-17","2019-05-17"
"vm_14681","ecs.c1.large","2019-05-17","2019-05-17"
"vm_184734","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257599","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117460","ecs.c1.large","2019-05-17","2019-05-17"
"vm_286271","ecs.c1.large","2019-05-17","2019-05-17"
"vm_58754","ecs.c1.large","2019-05-17","2019-05-17"
"vm_201667","ecs.c1.large","2019-05-17","2019-05-17"
"vm_282896","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257568","ecs.c1.large","2019-05-17","2019-05-17"
"vm_205849","ecs.c1.large","2019-05-17","2019-05-17"
"vm_278983","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117598","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117600","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117603","ecs.c1.large","2019-05-17","2019-05-17"
"vm_278978","ecs.c1.large","2019-05-17","2019-05-17"
"vm_205848","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29410","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117651","ecs.c1.large","2019-05-17","2019-05-17"
"vm_286272","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117672","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117692","ecs.c1.large","2019-05-17","2019-05-17"
"vm_217213","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117696","ecs.c1.2xlarge","2019-05-17","2019-05-22"
"vm_29425","ecs.c1.large","2019-05-17","2019-05-17"
"vm_214174","ecs.c1.large","2019-05-17","2019-05-17"
"vm_214178","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257537","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257527","ecs.c1.large","2019-05-17","2019-05-18"
"vm_29442","ecs.c1.large","2019-05-17","2019-05-17"
"vm_288696","ecs.c1.large","2019-05-17","2019-05-17"
"vm_278958","ecs.c1.large","2019-05-17","2019-05-17"
"vm_181352","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117829","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29460","ecs.c1.large","2019-05-17","2019-05-17"
"vm_187609","ecs.c1.large","2019-05-17","2019-05-18"
"vm_14730","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257503","ecs.c1.large","2019-05-17","2019-05-17"
"vm_154885","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29472","ecs.c1.xlarge","2019-05-17","2019-05-19"
"vm_117896","ecs.c1.large","2019-05-17","2019-05-17"
"vm_160909","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117902","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117908","ecs.c1.large","2019-05-17","2019-05-17"
"vm_275740","ecs.c1.large","2019-05-17","2019-05-17"
"vm_247256","ecs.c1.xlarge","2019-05-17","2019-05-17"
"vm_234256","ecs.c1.large","2019-05-17","2019-05-17"
"vm_172959","ecs.g1.large","2019-05-17","2019-05-17"
"vm_275743","ecs.c1.large","2019-05-17","2019-05-17"
"vm_251010","ecs.c1.large","2019-05-17","2019-05-17"
"vm_117996","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118001","ecs.c1.large","2019-05-17","2019-05-17"
"vm_166712","ecs.c1.large","2019-05-17","2019-05-17"
"vm_201636","ecs.c1.large","2019-05-17","2019-05-17"
"vm_3688","ecs.c1.large","2019-05-17","2019-05-17"
"vm_217182","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59047","ecs.c1.large","2019-05-17","2019-05-17"
"vm_178355","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118101","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59050","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59053","ecs.c1.large","2019-05-17","2019-05-17"
"vm_163739","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59052","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29528","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29530","ecs.c1.large","2019-05-17","2019-05-17"
"vm_181345","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59060","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118141","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118166","ecs.c1.large","2019-05-17","2019-05-18"
"vm_118194","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29549","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29548","ecs.c1.large","2019-05-17","2019-05-17"
"vm_166713","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59110","ecs.c1.large","2019-05-17","2019-05-17"
"vm_166694","ecs.c1.large","2019-05-17","2019-05-17"
"vm_187584","ecs.c1.large","2019-05-17","2019-05-18"
"vm_234254","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59125","ecs.c1.large","2019-05-17","2019-05-18"
"vm_160903","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118276","ecs.c1.large","2019-05-17","2019-05-17"
"vm_160894","ecs.c1.large","2019-05-17","2019-05-17"
"vm_196863","ecs.c1.large","2019-05-17","2019-05-17"
"vm_227732","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59150","ecs.c1.large","2019-05-17","2019-05-17"
"vm_178346","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59151","ecs.c1.large","2019-05-17","2019-05-17"
"vm_223380","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118341","ecs.c1.large","2019-05-17","2019-05-17"
"vm_14792","ecs.c1.large","2019-05-17","2019-05-17"
"vm_175492","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29592","ecs.c1.large","2019-05-17","2019-05-17"
"vm_205810","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118375","ecs.c1.large","2019-05-17","2019-05-17"
"vm_160892","ecs.c1.large","2019-05-17","2019-05-17"
"vm_217166","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59203","ecs.c1.2xlarge","2019-05-17","2019-05-22"
"vm_282893","ecs.c1.large","2019-05-17","2019-05-17"
"vm_187577","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118470","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118472","ecs.c1.large","2019-05-17","2019-05-17"
"vm_217332","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7404","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7405","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118501","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59253","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118514","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257366","ecs.c1.large","2019-05-17","2019-05-17"
"vm_243914","ecs.c1.large","2019-05-17","\N"
"vm_118553","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257319","ecs.g1.xlarge","2019-05-17","2019-05-18"
"vm_181320","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59280","ecs.c1.large","2019-05-17","2019-05-17"
"vm_3705","ecs.c1.large","2019-05-17","2019-05-17"
"vm_273821","ecs.c1.large","2019-05-17","2019-05-17"
"vm_181321","ecs.c1.large","2019-05-17","2019-05-17"
"vm_201607","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118611","ecs.c1.large","2019-05-17","2019-05-17"
"vm_154834","ecs.c1.large","2019-05-17","2019-05-17"
"vm_294835","ecs.c1.large","2019-05-17","2019-05-17"
"vm_284836","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118626","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59313","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29661","ecs.c1.large","2019-05-17","2019-05-17"
"vm_275711","ecs.c1.large","2019-05-17","2019-05-17"
"vm_927","ecs.c1.large","2019-05-17","2019-05-17"
"vm_184699","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118668","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59337","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118677","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118676","ecs.c1.large","2019-05-17","2019-05-17"
"vm_196868","ecs.c1.large","2019-05-17","2019-05-17"
"vm_192705","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29671","ecs.c1.large","2019-05-17","2019-05-17"
"vm_189943","ecs.g1.xlarge","2019-05-17","2019-05-18"
"vm_243987","ecs.c1.large","2019-05-17","\N"
"vm_288700","ecs.c1.large","2019-05-17","2019-05-18"
"vm_118748","ecs.c1.large","2019-05-17","2019-05-17"
"vm_169232","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257283","ecs.c1.large","2019-05-17","2019-05-17"
"vm_190044","ecs.c1.large","2019-05-17","2019-05-17"
"vm_187576","ecs.c1.large","2019-05-17","2019-05-17"
"vm_175570","ecs.c1.large","2019-05-17","2019-05-17"
"vm_14849","ecs.c1.large","2019-05-17","2019-05-17"
"vm_294752","ecs.c1.large","2019-05-17","2019-05-17"
"vm_14850","ecs.c1.large","2019-05-17","2019-05-17"
"vm_205766","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257257","ecs.c1.large","2019-05-17","2019-05-17"
"vm_275696","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59415","ecs.c1.large","2019-05-17","2019-05-17"
"vm_220046","ecs.c1.large","2019-05-17","2019-05-17"
"vm_14855","ecs.c1.large","2019-05-17","2019-05-18"
"vm_257255","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59432","ecs.c1.large","2019-05-17","2019-05-17"
"vm_288656","ecs.c1.xlarge","2019-05-17","2019-05-17"
"vm_59444","ecs.c1.large","2019-05-17","2019-05-17"
"vm_169159","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118920","ecs.c1.large","2019-05-17","2019-05-17"
"vm_152553","ecs.c1.large","2019-05-17","2019-05-17"
"vm_201601","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59466","ecs.c1.large","2019-05-17","2019-05-17"
"vm_227667","ecs.c1.large","2019-05-17","2019-05-17"
"vm_184669","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118961","ecs.c1.large","2019-05-17","2019-05-17"
"vm_288665","ecs.c1.large","2019-05-17","2019-05-17"
"vm_196829","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118971","ecs.c1.large","2019-05-17","2019-05-17"
"vm_227693","ecs.c1.large","2019-05-17","2019-05-17"
"vm_118996","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59514","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59517","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59520","ecs.c1.large","2019-05-17","2019-05-17"
"vm_14880","ecs.c1.large","2019-05-17","2019-05-18"
"vm_154809","ecs.g1.large","2019-05-17","2019-05-20"
"vm_286226","ecs.c1.large","2019-05-17","2019-05-17"
"vm_196821","ecs.c1.large","2019-05-17","2019-05-17"
"vm_247217","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119121","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257187","ecs.g1.large","2019-05-17","2019-05-17"
"vm_234210","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119164","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59583","ecs.c1.large","2019-05-17","2019-05-17"
"vm_178328","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119173","ecs.c1.large","2019-05-17","2019-05-17"
"vm_210145","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257168","ecs.c1.large","2019-05-17","2019-05-17"
"vm_172898","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119198","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119200","ecs.c1.large","2019-05-17","2019-05-17"
"vm_158212","ecs.c1.large","2019-05-17","2019-05-17"
"vm_181315","ecs.c1.large","2019-05-17","2019-05-17"
"vm_189896","ecs.c1.large","2019-05-17","2019-05-17"
"vm_278883","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119226","ecs.c1.large","2019-05-17","2019-05-17"
"vm_150374","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257140","ecs.c1.large","2019-05-17","2019-05-17"
"vm_238477","ecs.c1.large","2019-05-17","2019-05-17"
"vm_227628","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59621","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59629","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119263","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59635","ecs.c1.large","2019-05-17","2019-05-17"
"vm_247215","ecs.c1.large","2019-05-17","2019-05-17"
"vm_171079","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7456","ecs.g1.large","2019-05-17","2019-05-17"
"vm_257108","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119310","ecs.c1.large","2019-05-17","2019-05-17"
"vm_291854","ecs.c1.large","2019-05-17","2019-05-17"
"vm_175454","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29834","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119345","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257104","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59685","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59691","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257105","ecs.c1.large","2019-05-17","2019-05-17"
"vm_175452","ecs.c1.large","2019-05-17","2019-05-17"
"vm_3730","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119392","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59700","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119428","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119434","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7464","ecs.c1.large","2019-05-17","2019-05-17"
"vm_169143","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59730","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119463","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119465","ecs.c1.large","2019-05-17","2019-05-17"
"vm_172889","ecs.c1.large","2019-05-17","2019-05-17"
"vm_178311","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257080","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119498","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119501","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257119","ecs.c1.large","2019-05-17","2019-05-17"
"vm_214104","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29881","ecs.c1.large","2019-05-17","2019-05-17"
"vm_166648","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7473","ecs.c1.large","2019-05-17","2019-05-17"
"vm_184648","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119583","ecs.c1.large","2019-05-17","2019-05-17"
"vm_175447","ecs.c1.large","2019-05-17","2019-05-17"
"vm_160838","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257051","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59807","ecs.c1.large","2019-05-17","2019-05-17"
"vm_14955","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119641","ecs.c1.large","2019-05-17","2019-05-17"
"vm_214087","ecs.c1.large","2019-05-17","2019-05-18"
"vm_29921","ecs.c1.large","2019-05-17","2019-05-17"
"vm_150356","ecs.c1.large","2019-05-17","2019-05-17"
"vm_7481","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59852","ecs.g1.large","2019-05-17","2019-05-17"
"vm_59858","ecs.c1.large","2019-05-17","2019-05-17"
"vm_243911","ecs.c1.xlarge","2019-05-17","\N"
"vm_257013","ecs.g1.large","2019-05-17","2019-05-17"
"vm_171066","ecs.c1.large","2019-05-17","2019-05-17"
"vm_119764","ecs.c1.large","2019-05-17","2019-05-17"
"vm_59883","ecs.c1.large","2019-05-17","2019-05-17"
"vm_29943","ecs.c1.large","2019-05-17","2019-05-17"
"vm_257006","ecs.c1.large","2019-05-17","2019-05-17"
"vm_227608","ecs.c1.large","2019-05-17","2019-05-17"
