"vmid","vmtype","createtime","releasetime"
"vm_235205","ecs.c1.large","2019-04-18","2019-04-18"
"vm_32145","ecs.c1.large","2019-04-18","2019-04-21"
"vm_265853","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_136587","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_64321","ecs.c1.large","2019-04-18","2019-04-18"
"vm_133824","ecs.c1.large","2019-04-18","2019-04-18"
"vm_118374","ecs.c1.large","2019-04-18","2019-04-22"
"vm_64374","ecs.c1.large","2019-04-18","2019-04-18"
"vm_255976","ecs.c1.large","2019-04-18","2019-04-18"
"vm_122637","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_194510","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_286906","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_8069","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_188837","ecs.c1.large","2019-04-18","2019-04-18"
"vm_185948","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_242480","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_252659","ecs.g1.xlarge","2019-04-18","\N"
"vm_261736","ecs.c1.large","2019-04-18","2019-04-18"
"vm_105198","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_268064","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_155513","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_212308","ecs.c1.large","2019-04-18","2019-05-28"
"vm_118355","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_136554","ecs.c1.large","2019-04-18","2019-04-18"
"vm_64893","ecs.c1.large","2019-04-18","2019-04-18"
"vm_64906","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_64914","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_255879","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_155509","ecs.c1.xlarge","2019-04-18","2019-04-24"
"vm_126159","ecs.c1.large","2019-04-18","2019-04-18"
"vm_32567","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_130516","ecs.c1.large","2019-04-18","2019-04-18"
"vm_188832","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_120335","ecs.g1.large","2019-04-18","2019-04-18"
"vm_16317","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_286699","ecs.c1.xlarge","2019-04-18","2019-04-23"
"vm_193127","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_194488","ecs.c1.2xlarge","2019-04-18","2019-04-21"
"vm_65350","ecs.c1.large","2019-04-18","2019-04-18"
"vm_212082","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_201435","ecs.c1.large","2019-04-18","2019-04-18"
"vm_286637","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_122661","ecs.c1.large","2019-04-18","2019-04-22"
"vm_65478","ecs.c1.2xlarge","2019-04-18","\N"
"vm_120507","ecs.c1.large","2019-04-18","2019-04-18"
"vm_8187","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_155587","ecs.c1.large","2019-04-18","2019-04-18"
"vm_168985","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_247945","ecs.g1.xlarge","2019-04-18","2019-04-19"
"vm_278743","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_81346","ecs.r1.large","2019-04-18","2019-04-18"
"vm_166051","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_145631","ecs.g1.large","2019-04-18","2019-04-18"
"vm_81328","ecs.c1.xlarge","2019-04-18","2019-06-21"
"vm_81314","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_178709","ecs.c1.large","2019-04-18","2019-04-18"
"vm_199863","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_40614","ecs.c1.xlarge","2019-04-18","2019-05-28"
"vm_20304","ecs.c1.large","2019-04-18","2019-04-19"
"vm_208761","ecs.c1.2xlarge","2019-04-18","\N"
"vm_145639","ecs.c1.large","2019-04-18","2019-04-18"
"vm_193833","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_20241","ecs.c1.xlarge","2019-04-18","2019-04-19"
"vm_227997","ecs.g1.large","2019-04-18","2019-04-18"
"vm_114511","ecs.c1.large","2019-04-18","2019-04-18"
"vm_80926","ecs.c1.large","2019-04-18","2019-04-18"
"vm_166055","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_80876","ecs.c1.large","2019-04-18","2019-04-18"
"vm_160822","ecs.c1.large","2019-04-18","2019-04-18"
"vm_10096","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_168995","ecs.g1.2xlarge","2019-04-18","2019-04-18"
"vm_185343","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_106344","ecs.c1.large","2019-04-18","2019-04-18"
"vm_20176","ecs.c1.large","2019-04-18","2019-04-18"
"vm_80706","ecs.r1.xlarge","2019-04-18","2019-04-18"
"vm_178864","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_285453","ecs.c1.large","2019-04-18","2019-04-18"
"vm_178869","ecs.c1.large","2019-04-18","2019-04-18"
"vm_40297","ecs.c1.large","2019-04-18","2019-04-18"
"vm_178888","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_255288","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_40260","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_145651","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_80507","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_80500","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_80494","ecs.c1.large","2019-04-18","2019-04-18"
"vm_282039","ecs.g1.large","2019-04-18","2019-04-18"
"vm_166070","ecs.c1.large","2019-04-18","2019-04-18"
"vm_40237","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_259943","ecs.c1.large","2019-04-18","2019-05-09"
"vm_111906","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_40211","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_117776","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_80405","ecs.c1.xlarge","2019-04-18","2019-04-19"
"vm_228290","ecs.c1.large","2019-04-18","2019-04-18"
"vm_245260","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_129738","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_40168","ecs.g1.large","2019-04-18","2019-04-22"
"vm_208935","ecs.c1.large","2019-04-18","2019-04-19"
"vm_238279","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_135681","ecs.c1.xlarge","2019-04-18","2019-04-19"
"vm_117796","ecs.c1.large","2019-04-18","2019-04-18"
"vm_285472","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_255310","ecs.c1.large","2019-04-18","2019-04-18"
"vm_197812","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_208958","ecs.c1.large","2019-04-18","2019-04-18"
"vm_193862","ecs.c1.xlarge","2019-04-18","2019-04-22"
"vm_255321","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_80091","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_179057","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_259973","ecs.c1.large","2019-04-18","2019-04-18"
"vm_39999","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_9999","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_208985","ecs.c1.large","2019-04-18","2019-04-18"
"vm_259978","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_39972","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_104497","ecs.g1.xlarge","2019-04-18","\N"
"vm_141541","ecs.c1.2xlarge","2019-04-18","\N"
"vm_285503","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_79880","ecs.c1.large","2019-04-18","2019-04-18"
"vm_197852","ecs.c1.large","2019-04-18","2019-04-19"
"vm_282124","ecs.c1.large","2019-04-18","2019-04-18"
"vm_79805","ecs.g1.2xlarge","2019-04-18","2019-04-18"
"vm_154217","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_270296","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_79752","ecs.c1.large","2019-04-18","2019-04-18"
"vm_228570","ecs.c1.large","2019-04-18","2019-04-19"
"vm_101020","ecs.c1.large","2019-04-18","2019-04-18"
"vm_79489","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_129752","ecs.c1.large","2019-04-18","2019-04-18"
"vm_19862","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_79441","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_39698","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_166140","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_4958","ecs.c1.large","2019-04-18","2019-04-18"
"vm_143823","ecs.g1.large","2019-04-18","2019-04-22"
"vm_179258","ecs.g1.large","2019-04-18","2019-04-18"
"vm_79293","ecs.r1.xlarge","2019-04-18","2019-04-18"
"vm_228806","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_209165","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_19784","ecs.c1.large","2019-04-18","2019-04-18"
"vm_228872","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_150132","ecs.c1.large","2019-04-18","2019-04-18"
"vm_255368","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_228978","ecs.c1.large","2019-04-18","2019-05-13"
"vm_138805","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_238414","ecs.c1.2xlarge","2019-04-18","2019-04-19"
"vm_102477","ecs.c1.xlarge","2019-04-18","2019-04-23"
"vm_110252","ecs.c1.large","2019-04-18","2019-04-18"
"vm_255394","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_251295","ecs.c1.xlarge","2019-04-18","2019-04-23"
"vm_195834","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_78696","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_9836","ecs.c1.large","2019-04-18","2019-04-18"
"vm_229132","ecs.c1.large","2019-04-18","2019-04-18"
"vm_19651","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_266665","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_39288","ecs.c1.large","2019-04-18","2019-04-18"
"vm_161010","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_260133","ecs.c1.large","2019-04-18","2019-04-18"
"vm_39267","ecs.c1.large","2019-04-18","2019-04-19"
"vm_39266","ecs.g1.large","2019-04-18","2019-04-18"
"vm_78512","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_78506","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_229185","ecs.g1.xlarge","2019-04-18","2019-04-22"
"vm_39228","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_39227","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_209305","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_108273","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_249485","ecs.c1.large","2019-04-18","2019-04-18"
"vm_253771","ecs.g1.2xlarge","2019-04-18","\N"
"vm_275030","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_229307","ecs.c1.large","2019-04-18","\N"
"vm_275039","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_78203","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_285709","ecs.c1.large","2019-04-18","2019-04-18"
"vm_39060","ecs.c1.large","2019-04-18","2019-04-20"
"vm_197908","ecs.c1.xlarge","2019-04-18","2019-04-23"
"vm_111974","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_78101","ecs.c1.large","2019-04-18","2019-04-18"
"vm_195847","ecs.g1.large","2019-04-18","2019-06-30"
"vm_78068","ecs.c1.2xlarge","2019-04-18","2019-04-19"
"vm_264283","ecs.c1.large","2019-04-18","2019-04-18"
"vm_4876","ecs.c1.xlarge","2019-04-18","2019-04-22"
"vm_78032","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_2439","ecs.c1.large","2019-04-18","2019-04-18"
"vm_38995","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_77953","ecs.c1.large","2019-04-18","2019-04-18"
"vm_77950","ecs.c1.large","2019-04-18","2019-04-22"
"vm_77886","ecs.c1.large","2019-04-18","2019-04-18"
"vm_157499","ecs.g1.large","2019-04-18","2019-04-18"
"vm_143871","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_77830","ecs.g1.large","2019-04-18","2019-04-26"
"vm_154555","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_38879","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_229547","ecs.c1.large","2019-04-18","2019-04-18"
"vm_169211","ecs.c1.large","2019-04-18","2019-04-18"
"vm_264329","ecs.c1.large","2019-04-18","2019-04-18"
"vm_19408","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_119872","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_116095","ecs.c1.large","2019-04-18","2019-04-18"
"vm_38757","ecs.c1.large","2019-04-18","2019-04-18"
"vm_77492","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_77475","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_19362","ecs.c1.large","2019-04-18","2019-04-18"
"vm_9676","ecs.c1.large","2019-04-18","2019-04-18"
"vm_77407","ecs.c1.large","2019-04-18","2019-04-18"
"vm_166222","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_135823","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_229690","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_285799","ecs.c1.large","2019-04-18","2019-04-18"
"vm_238537","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_4824","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_197955","ecs.c1.large","2019-04-18","2019-04-18"
"vm_161128","ecs.c1.xlarge","2019-04-18","2019-04-23"
"vm_193964","ecs.c1.large","2019-04-18","2019-04-18"
"vm_229821","ecs.c1.xlarge","2019-04-18","2019-04-22"
"vm_275176","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_76994","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_138922","ecs.c1.large","2019-04-18","2019-04-18"
"vm_229842","ecs.c1.large","2019-04-18","2019-04-18"
"vm_76976","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_76922","ecs.c1.large","2019-04-18","2019-04-18"
"vm_179901","ecs.c1.large","2019-04-18","2019-04-18"
"vm_195879","ecs.c1.large","2019-04-18","2019-04-18"
"vm_38441","ecs.c1.large","2019-04-18","2019-04-18"
"vm_141724","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_185495","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_143923","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_266773","ecs.c1.large","2019-04-18","2019-04-18"
"vm_197965","ecs.c1.large","2019-04-18","2019-04-18"
"vm_76729","ecs.c1.large","2019-04-18","2019-04-18"
"vm_197993","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_166273","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_179989","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_245647","ecs.g1.large","2019-04-18","2019-04-19"
"vm_38273","ecs.c1.large","2019-04-18","2019-04-18"
"vm_230041","ecs.c1.xlarge","2019-04-18","2019-05-28"
"vm_122118","ecs.c1.large","2019-04-18","2019-04-18"
"vm_230054","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_180013","ecs.c1.large","2019-04-18","2019-05-13"
"vm_138971","ecs.c1.large","2019-04-18","2019-04-18"
"vm_38224","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_180033","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_76391","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_245668","ecs.c1.2xlarge","2019-04-18","2019-05-28"
"vm_76326","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_38162","ecs.c1.large","2019-04-18","2019-04-18"
"vm_104643","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_38137","ecs.c1.large","2019-04-18","2019-04-19"
"vm_163974","ecs.g1.large","2019-04-18","2019-04-18"
"vm_76148","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_147872","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_76060","ecs.c1.large","2019-04-18","2019-04-19"
"vm_4749","ecs.g1.large","2019-04-18","2019-04-18"
"vm_145854","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_241830","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_104664","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_230302","ecs.c1.large","2019-04-18","2019-04-18"
"vm_75892","ecs.c1.large","2019-04-18","2019-04-18"
"vm_18962","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_75817","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_18948","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_37887","ecs.c1.large","2019-04-18","2019-04-19"
"vm_37877","ecs.g1.large","2019-04-18","2019-04-26"
"vm_154557","ecs.r1.xlarge","2019-04-18","2019-04-18"
"vm_154556","ecs.c1.large","2019-04-18","2019-04-18"
"vm_180260","ecs.c1.xlarge","2019-04-18","2019-04-19"
"vm_230403","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_110426","ecs.c1.large","2019-04-18","2019-04-18"
"vm_249570","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_190702","ecs.c1.large","2019-04-18","2019-04-18"
"vm_112102","ecs.c1.xlarge","2019-04-18","2019-04-19"
"vm_124279","ecs.c1.large","2019-04-18","2019-04-18"
"vm_102567","ecs.c1.large","2019-04-18","2019-04-18"
"vm_209862","ecs.c1.xlarge","2019-04-18","2019-05-28"
"vm_154581","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_241879","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_110361","ecs.c1.large","2019-04-18","2019-04-18"
"vm_180329","ecs.c1.large","2019-04-18","2019-05-28"
"vm_260550","ecs.c1.2xlarge","2019-04-18","2019-06-28"
"vm_125849","ecs.g1.2xlarge","2019-04-18","2019-04-18"
"vm_230610","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_201202","ecs.c1.large","2019-04-18","2019-04-18"
"vm_198017","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_125874","ecs.c1.xlarge","2019-04-18","2019-05-03"
"vm_145876","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_238775","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_37573","ecs.c1.large","2019-04-18","2019-05-17"
"vm_587","ecs.g1.xlarge","2019-04-18","\N"
"vm_266836","ecs.g1.large","2019-04-18","2019-04-29"
"vm_75115","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_75104","ecs.c1.large","2019-04-18","2019-04-18"
"vm_180430","ecs.c1.large","2019-04-18","2019-04-18"
"vm_238742","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_9379","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_75000","ecs.g1.large","2019-04-18","2019-04-19"
"vm_238754","ecs.c1.large","2019-04-18","2019-04-18"
"vm_116176","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_183726","ecs.c1.large","2019-04-18","2019-04-18"
"vm_188267","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_248171","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_253925","ecs.g1.large","2019-04-18","\N"
"vm_275463","ecs.c1.large","2019-04-18","2019-04-18"
"vm_9350","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_253927","ecs.g1.large","2019-04-18","\N"
"vm_253928","ecs.g1.xlarge","2019-04-18","\N"
"vm_253926","ecs.c1.large","2019-04-18","\N"
"vm_37387","ecs.c1.large","2019-04-18","2019-04-18"
"vm_74760","ecs.c1.large","2019-04-18","2019-04-26"
"vm_154665","ecs.g1.large","2019-04-18","2019-04-18"
"vm_108432","ecs.c1.large","2019-04-18","2019-04-18"
"vm_141893","ecs.c1.large","2019-04-18","2019-04-18"
"vm_282450","ecs.c1.large","2019-04-18","2019-04-18"
"vm_194091","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_210089","ecs.c1.large","2019-04-18","2019-04-18"
"vm_104731","ecs.c1.large","2019-04-18","2019-04-18"
"vm_188343","ecs.c1.large","2019-04-18","2019-04-18"
"vm_260627","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_154678","ecs.c1.large","2019-04-18","2019-04-22"
"vm_180587","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_279183","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_37256","ecs.c1.large","2019-04-18","2019-04-18"
"vm_275482","ecs.c1.large","2019-04-18","2019-04-18"
"vm_74501","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_37216","ecs.c1.large","2019-04-18","2019-04-19"
"vm_154690","ecs.c1.large","2019-04-18","2019-04-18"
"vm_285999","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_180642","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_180649","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_139080","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_37102","ecs.c1.large","2019-04-18","2019-04-18"
"vm_248203","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_136022","ecs.g1.large","2019-04-18","2019-04-18"
"vm_231222","ecs.g1.large","2019-04-18","2019-04-18"
"vm_275546","ecs.c1.large","2019-04-18","2019-04-18"
"vm_37056","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_9259","ecs.g1.large","2019-04-18","2019-04-18"
"vm_74056","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_104751","ecs.g1.large","2019-04-18","2019-04-18"
"vm_231269","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_130038","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_169480","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_108452","ecs.c1.large","2019-04-18","2019-04-18"
"vm_112132","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_9235","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_231338","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_18466","ecs.g1.large","2019-04-18","2019-04-18"
"vm_286062","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_286054","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_36885","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_249612","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_73657","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_157799","ecs.c1.large","2019-04-18","2019-04-18"
"vm_150397","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_266916","ecs.g1.large","2019-04-18","2019-04-18"
"vm_139118","ecs.c1.large","2019-04-18","2019-04-18"
"vm_73537","ecs.c1.xlarge","2019-04-18","2019-04-19"
"vm_73516","ecs.c1.2xlarge","2019-04-18","2019-04-18"
"vm_166441","ecs.c1.large","2019-04-18","2019-04-18"
"vm_73447","ecs.r1.large","2019-04-18","2019-04-18"
"vm_73441","ecs.c1.large","2019-04-18","2019-04-18"
"vm_118047","ecs.g1.2xlarge","2019-04-18","2019-04-18"
"vm_73399","ecs.c1.xlarge","2019-04-18","2019-04-18"
"vm_161447","ecs.g1.xlarge","2019-04-18","2019-04-18"
"vm_210379","ecs.c1.xlarge","2019-04-18","2019-04-23"
