"vmid","vmtype","createtime","releasetime"
"vm_210818","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_212549","ecs.g1.large","2019-04-01","2019-04-01"
"vm_211616","ecs.c1.large","2019-04-01","2019-04-01"
"vm_212498","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_211546","ecs.g1.large","2019-04-01","2019-04-01"
"vm_213396","ecs.c1.large","2019-04-01","2019-04-01"
"vm_211985","ecs.c1.large","2019-04-01","2019-04-01"
"vm_31169","ecs.c1.large","2019-04-01","2019-04-01"
"vm_212265","ecs.c1.large","2019-04-01","2019-04-01"
"vm_219049","ecs.c1.large","2019-04-01","2019-04-01"
"vm_212887","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_213080","ecs.c1.large","2019-04-01","2019-04-01"
"vm_213374","ecs.c1.large","2019-04-01","2019-04-02"
"vm_213470","ecs.c1.large","2019-04-01","2019-04-01"
"vm_213350","ecs.c1.large","2019-04-01","2019-04-02"
"vm_217169","ecs.c1.large","2019-04-01","2019-04-01"
"vm_213315","ecs.c1.large","2019-04-01","2019-04-01"
"vm_215964","ecs.r1.xlarge","2019-04-01","2019-04-02"
"vm_214139","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_215546","ecs.c1.large","2019-04-01","2019-04-01"
"vm_213964","ecs.c1.large","2019-04-01","2019-04-01"
"vm_217162","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_214706","ecs.c1.large","2019-04-01","2019-04-01"
"vm_215332","ecs.c1.large","2019-04-01","2019-04-01"
"vm_215407","ecs.c1.large","2019-04-01","2019-04-01"
"vm_3351","ecs.c1.large","2019-04-01","2019-04-01"
"vm_216647","ecs.c1.large","2019-04-01","2019-04-01"
"vm_217136","ecs.c1.large","2019-04-01","2019-04-01"
"vm_216602","ecs.c1.large","2019-04-01","2019-04-01"
"vm_223626","ecs.c1.large","2019-04-01","2019-04-01"
"vm_216781","ecs.c1.large","2019-04-01","2019-04-01"
"vm_216997","ecs.c1.large","2019-04-01","2019-04-01"
"vm_217056","ecs.c1.large","2019-04-01","2019-04-01"
"vm_220139","ecs.c1.large","2019-04-01","2019-04-01"
"vm_217621","ecs.c1.large","2019-04-01","2019-04-01"
"vm_218007","ecs.g1.large","2019-04-01","2019-04-01"
"vm_218025","ecs.c1.large","2019-04-01","2019-04-01"
"vm_218445","ecs.c1.large","2019-04-01","2019-04-01"
"vm_218322","ecs.c1.large","2019-04-01","2019-04-01"
"vm_218489","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_28760","ecs.c1.large","2019-04-01","2019-04-01"
"vm_233195","ecs.c1.large","2019-04-01","2019-04-01"
"vm_27007","ecs.c1.xlarge","2019-04-01","2019-04-09"
"vm_219392","ecs.c1.large","2019-04-01","2019-04-01"
"vm_220134","ecs.c1.large","2019-04-01","2019-04-01"
"vm_220207","ecs.c1.xlarge","2019-04-01","2019-04-01"
"vm_220119","ecs.c1.large","2019-04-01","2019-04-01"
"vm_223613","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_220039","ecs.c1.large","2019-04-01","2019-04-01"
"vm_222007","ecs.c1.large","2019-04-01","2019-04-01"
"vm_220893","ecs.c1.large","2019-04-01","2019-04-01"
"vm_221882","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_220833","ecs.c1.large","2019-04-01","2019-04-02"
"vm_223565","ecs.c1.large","2019-04-01","2019-04-01"
"vm_221299","ecs.c1.large","2019-04-01","2019-04-01"
"vm_221680","ecs.c1.large","2019-04-01","2019-04-01"
"vm_221745","ecs.c1.large","2019-04-01","2019-04-01"
"vm_225761","ecs.c1.large","2019-04-01","2019-04-01"
"vm_222805","ecs.c1.large","2019-04-01","2019-04-01"
"vm_223467","ecs.c1.large","2019-04-01","2019-04-01"
"vm_222700","ecs.c1.large","2019-04-01","2019-04-01"
"vm_276115","ecs.c1.large","2019-04-01","2019-04-01"
"vm_59256","ecs.c1.xlarge","2019-04-01","2019-04-01"
"vm_223398","ecs.c1.large","2019-04-01","2019-04-01"
"vm_223435","ecs.c1.large","2019-04-01","2019-04-01"
"vm_227239","ecs.c1.large","2019-04-01","2019-04-01"
"vm_224144","ecs.c1.large","2019-04-01","2019-04-01"
"vm_224513","ecs.c1.large","2019-04-01","2019-04-01"
"vm_224515","ecs.c1.large","2019-04-01","2019-04-01"
"vm_225497","ecs.c1.large","2019-04-01","2019-04-01"
"vm_225057","ecs.c1.2xlarge","2019-04-01","2019-04-01"
"vm_225513","ecs.c1.large","2019-04-01","2019-04-01"
"vm_225367","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_39621","ecs.c1.2xlarge","2019-04-01","2019-04-01"
"vm_226327","ecs.c1.large","2019-04-01","2019-04-01"
"vm_227220","ecs.c1.large","2019-04-01","2019-04-01"
"vm_226232","ecs.c1.large","2019-04-01","2019-04-01"
"vm_231592","ecs.c1.large","2019-04-01","2019-04-01"
"vm_226646","ecs.c1.large","2019-04-01","2019-04-01"
"vm_6624","ecs.c1.2xlarge","2019-04-01","2019-04-01"
"vm_226980","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_231550","ecs.c1.large","2019-04-01","2019-04-01"
"vm_227601","ecs.c1.large","2019-04-01","2019-04-01"
"vm_228052","ecs.c1.large","2019-04-01","2019-04-01"
"vm_228056","ecs.c1.large","2019-04-01","2019-04-01"
"vm_228834","ecs.c1.large","2019-04-01","2019-04-01"
"vm_228511","ecs.c1.large","2019-04-01","2019-04-01"
"vm_228949","ecs.c1.large","2019-04-01","2019-04-01"
"vm_228579","ecs.c1.large","2019-04-01","2019-04-01"
"vm_234509","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_229464","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_229847","ecs.c1.large","2019-04-01","2019-04-01"
"vm_230039","ecs.c1.large","2019-04-01","2019-04-01"
"vm_231274","ecs.c1.large","2019-04-01","2019-04-01"
"vm_230310","ecs.g1.2xlarge","2019-04-01","2019-04-01"
"vm_231297","ecs.c1.large","2019-04-01","2019-04-01"
"vm_230755","ecs.c1.large","2019-04-01","2019-04-01"
"vm_232679","ecs.c1.large","2019-04-01","2019-04-01"
"vm_231754","ecs.c1.large","2019-04-01","2019-04-01"
"vm_232065","ecs.c1.large","2019-04-01","2019-04-01"
"vm_231992","ecs.c1.large","2019-04-01","2019-04-01"
"vm_232764","ecs.c1.large","2019-04-01","2019-04-02"
"vm_232164","ecs.c1.large","2019-04-01","2019-04-01"
"vm_232489","ecs.c1.large","2019-04-01","2019-04-01"
"vm_232799","ecs.c1.large","2019-04-01","2019-04-01"
"vm_287011","ecs.c1.large","2019-04-01","2019-04-01"
"vm_233469","ecs.c1.large","2019-04-01","2019-04-01"
"vm_233852","ecs.c1.large","2019-04-01","2019-04-01"
"vm_233675","ecs.r1.2xlarge","2019-04-01","2019-05-09"
"vm_234777","ecs.c1.large","2019-04-01","2019-04-01"
"vm_233996","ecs.c1.large","2019-04-01","2019-04-01"
"vm_234649","ecs.c1.large","2019-04-01","2019-04-01"
"vm_237507","ecs.c1.large","2019-04-01","2019-04-01"
"vm_236115","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_234970","ecs.c1.large","2019-04-01","2019-04-01"
"vm_235472","ecs.c1.large","2019-04-01","2019-04-01"
"vm_235875","ecs.c1.large","2019-04-01","2019-04-01"
"vm_15138","ecs.c1.large","2019-04-01","2019-04-01"
"vm_235802","ecs.c1.large","2019-04-01","2019-04-01"
"vm_237432","ecs.c1.large","2019-04-01","2019-04-01"
"vm_235640","ecs.c1.large","2019-04-01","2019-04-01"
"vm_240061","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_236453","ecs.c1.large","2019-04-01","2019-04-01"
"vm_236723","ecs.c1.large","2019-04-01","2019-04-01"
"vm_237296","ecs.c1.large","2019-04-01","2019-04-01"
"vm_237720","ecs.c1.large","2019-04-01","2019-04-01"
"vm_237264","ecs.c1.large","2019-04-01","2019-04-01"
"vm_250320","ecs.c1.large","2019-04-01","2019-04-01"
"vm_237254","ecs.c1.2xlarge","2019-04-01","2019-04-01"
"vm_239992","ecs.c1.large","2019-04-01","2019-04-01"
"vm_238774","ecs.c1.large","2019-04-01","2019-04-01"
"vm_239856","ecs.c1.large","2019-04-01","2019-04-01"
"vm_238408","ecs.c1.large","2019-04-01","2019-04-01"
"vm_241057","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_239166","ecs.c1.large","2019-04-01","2019-04-01"
"vm_407","ecs.c1.large","2019-04-01","2019-04-01"
"vm_239590","ecs.c1.large","2019-04-01","2019-04-01"
"vm_245505","ecs.c1.large","2019-04-01","2019-04-01"
"vm_240143","ecs.c1.2xlarge","2019-04-01","2019-04-02"
"vm_6502","ecs.c1.large","2019-04-01","2019-04-01"
"vm_240932","ecs.c1.large","2019-04-01","2019-04-01"
"vm_241262","ecs.c1.large","2019-04-01","2019-04-01"
"vm_240922","ecs.c1.2xlarge","2019-04-01","2019-04-01"
"vm_243980","ecs.g1.large","2019-04-01","\N"
"vm_240911","ecs.c1.large","2019-04-01","2019-04-01"
"vm_242737","ecs.c1.large","2019-04-01","2019-04-01"
"vm_241992","ecs.c1.large","2019-04-01","2019-04-01"
"vm_242599","ecs.g1.large","2019-04-01","2019-04-01"
"vm_241954","ecs.c1.large","2019-04-01","2019-04-02"
"vm_243979","ecs.c1.xlarge","2019-04-01","\N"
"vm_242144","ecs.c1.large","2019-04-01","2019-04-01"
"vm_242510","ecs.c1.large","2019-04-01","2019-04-01"
"vm_242552","ecs.c1.large","2019-04-01","2019-04-01"
"vm_245416","ecs.c1.large","2019-04-01","2019-04-01"
"vm_243520","ecs.c1.large","2019-04-01","\N"
"vm_243953","ecs.g1.large","2019-04-01","\N"
"vm_243321","ecs.g1.large","2019-04-01","\N"
"vm_250317","ecs.c1.large","2019-04-01","2019-04-01"
"vm_243722","ecs.g1.large","2019-04-01","\N"
"vm_243727","ecs.g1.large","2019-04-01","\N"
"vm_243951","ecs.g1.large","2019-04-01","\N"
"vm_246727","ecs.c1.large","2019-04-01","2019-04-01"
"vm_243984","ecs.g1.large","2019-04-01","\N"
"vm_244746","ecs.g1.2xlarge","2019-04-01","\N"
"vm_244852","ecs.g1.xlarge","2019-04-01","\N"
"vm_244870","ecs.c1.xlarge","2019-04-01","\N"
"vm_244865","ecs.g1.large","2019-04-01","\N"
"vm_244986","ecs.c1.large","2019-04-01","2019-04-01"
"vm_244867","ecs.g1.large","2019-04-01","\N"
"vm_258826","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_245673","ecs.c1.large","2019-04-01","2019-04-01"
"vm_246015","ecs.c1.large","2019-04-01","2019-04-01"
"vm_246691","ecs.c1.large","2019-04-01","2019-04-01"
"vm_246846","ecs.c1.large","2019-04-01","2019-04-01"
"vm_246682","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_250286","ecs.c1.large","2019-04-01","2019-04-01"
"vm_1608","ecs.c1.large","2019-04-01","2019-04-02"
"vm_248485","ecs.c1.large","2019-04-01","2019-04-01"
"vm_247499","ecs.c1.large","2019-04-01","2019-04-01"
"vm_248333","ecs.c1.large","2019-04-01","2019-04-01"
"vm_247278","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_250046","ecs.c1.large","2019-04-01","2019-04-01"
"vm_1605","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_248010","ecs.c1.large","2019-04-01","2019-04-01"
"vm_248040","ecs.c1.large","2019-04-01","2019-04-01"
"vm_251928","ecs.c1.large","2019-04-01","2019-04-01"
"vm_249185","ecs.c1.large","2019-04-01","2019-04-01"
"vm_250020","ecs.c1.large","2019-04-01","2019-04-01"
"vm_249108","ecs.c1.large","2019-04-01","2019-04-01"
"vm_276066","ecs.c1.large","2019-04-01","2019-04-01"
"vm_249366","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_50","ecs.c1.large","2019-04-01","2019-04-01"
"vm_249959","ecs.c1.large","2019-04-01","2019-04-01"
"vm_253288","ecs.c1.large","2019-04-01","\N"
"vm_6396","ecs.c1.large","2019-04-01","2019-04-01"
"vm_250873","ecs.c1.large","2019-04-01","2019-04-01"
"vm_250933","ecs.c1.large","2019-04-01","2019-04-01"
"vm_251752","ecs.c1.large","2019-04-01","2019-04-01"
"vm_251342","ecs.c1.large","2019-04-01","2019-04-01"
"vm_251823","ecs.c1.large","2019-04-01","2019-04-01"
"vm_251595","ecs.c1.large","2019-04-01","2019-04-01"
"vm_260098","ecs.c1.large","2019-04-01","2019-04-01"
"vm_252594","ecs.c1.large","2019-04-01","\N"
"vm_253287","ecs.g1.large","2019-04-01","\N"
"vm_252592","ecs.c1.large","2019-04-01","\N"
"vm_257491","ecs.c1.large","2019-04-01","2019-04-01"
"vm_252779","ecs.c1.2xlarge","2019-04-01","\N"
"vm_253099","ecs.c1.large","2019-04-01","\N"
"vm_253100","ecs.g1.large","2019-04-01","\N"
"vm_257408","ecs.c1.large","2019-04-01","2019-04-01"
"vm_253785","ecs.g1.2xlarge","2019-04-01","\N"
"vm_254504","ecs.g1.large","2019-04-01","\N"
"vm_254505","ecs.g1.large","2019-04-01","\N"
"vm_255328","ecs.c1.xlarge","2019-04-01","2019-04-02"
"vm_255060","ecs.c1.large","2019-04-01","2019-04-01"
"vm_255355","ecs.c1.large","2019-04-01","2019-04-01"
"vm_255186","ecs.c1.large","2019-04-01","2019-04-01"
"vm_258624","ecs.c1.large","2019-04-01","2019-04-01"
"vm_255875","ecs.c1.large","2019-04-01","2019-04-01"
"vm_256315","ecs.c1.large","2019-04-01","2019-04-01"
"vm_256122","ecs.c1.large","2019-04-01","2019-04-01"
"vm_257306","ecs.c1.large","2019-04-01","2019-04-01"
"vm_13107","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_257181","ecs.c1.large","2019-04-01","2019-04-01"
"vm_257361","ecs.c1.large","2019-04-01","2019-04-01"
"vm_258666","ecs.c1.large","2019-04-01","2019-04-01"
"vm_60131","ecs.c1.xlarge","2019-04-01","2019-04-02"
"vm_257892","ecs.c1.large","2019-04-01","2019-04-01"
"vm_258113","ecs.c1.large","2019-04-01","2019-04-01"
"vm_258535","ecs.c1.xlarge","2019-04-01","2019-04-01"
"vm_258714","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_258701","ecs.c1.large","2019-04-01","2019-04-01"
"vm_258397","ecs.c1.large","2019-04-01","2019-04-01"
"vm_285164","ecs.c1.xlarge","2019-04-01","2019-04-01"
"vm_259717","ecs.c1.large","2019-04-01","2019-04-01"
"vm_260020","ecs.c1.large","2019-04-01","2019-04-01"
"vm_259498","ecs.c1.large","2019-04-01","2019-04-01"
"vm_263365","ecs.c1.large","2019-04-01","2019-04-02"
"vm_21893","ecs.c1.large","2019-04-01","2019-04-01"
"vm_259956","ecs.c1.large","2019-04-01","2019-04-01"
"vm_259977","ecs.c1.large","2019-04-01","2019-04-01"
"vm_263252","ecs.c1.large","2019-04-01","2019-04-01"
"vm_260466","ecs.c1.large","2019-04-01","2019-04-01"
"vm_3148","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_261002","ecs.c1.xlarge","2019-04-01","2019-04-01"
"vm_261750","ecs.c1.large","2019-04-01","2019-04-01"
"vm_261456","ecs.c1.large","2019-04-01","2019-04-01"
"vm_261761","ecs.c1.2xlarge","2019-04-01","2019-04-01"
"vm_261563","ecs.c1.large","2019-04-01","2019-04-01"
"vm_267445","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_262035","ecs.c1.large","2019-04-01","2019-04-01"
"vm_262312","ecs.c1.large","2019-04-01","2019-04-01"
"vm_262318","ecs.c1.large","2019-04-01","2019-04-01"
"vm_263076","ecs.c1.large","2019-04-01","2019-04-01"
"vm_262793","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_263097","ecs.c1.large","2019-04-01","2019-04-01"
"vm_263013","ecs.c1.large","2019-04-01","2019-04-01"
"vm_782","ecs.c1.large","2019-04-01","2019-04-01"
"vm_263799","ecs.c1.large","2019-04-01","2019-04-01"
"vm_264097","ecs.c1.large","2019-04-01","2019-04-01"
"vm_264029","ecs.c1.large","2019-04-01","2019-04-01"
"vm_264809","ecs.c1.large","2019-04-01","2019-04-01"
"vm_36869","ecs.c1.large","2019-04-01","2019-04-01"
"vm_264699","ecs.c1.xlarge","2019-04-01","2019-04-01"
"vm_264916","ecs.c1.xlarge","2019-04-01","2019-04-03"
"vm_272695","ecs.c1.large","2019-04-01","2019-04-01"
"vm_265253","ecs.c1.large","2019-04-01","2019-04-01"
"vm_265632","ecs.c1.large","2019-04-01","2019-04-01"
"vm_265872","ecs.c1.large","2019-04-01","2019-04-01"
"vm_267075","ecs.c1.large","2019-04-01","2019-04-01"
"vm_266565","ecs.c1.large","2019-04-01","2019-04-01"
"vm_267080","ecs.c1.large","2019-04-01","2019-04-01"
"vm_266860","ecs.c1.large","2019-04-01","2019-04-01"
"vm_268728","ecs.c1.large","2019-04-01","2019-04-01"
"vm_267778","ecs.c1.large","2019-04-01","2019-04-01"
"vm_268142","ecs.c1.xlarge","2019-04-01","2019-04-01"
"vm_267940","ecs.g1.large","2019-04-01","2019-04-01"
"vm_268733","ecs.c1.large","2019-04-01","2019-04-01"
"vm_27053","ecs.c1.large","2019-04-01","2019-04-01"
"vm_268478","ecs.c1.large","2019-04-01","2019-04-01"
"vm_268780","ecs.c1.large","2019-04-01","2019-04-01"
"vm_271320","ecs.c1.xlarge","2019-04-01","2019-04-02"
"vm_269103","ecs.g1.large","2019-04-01","2019-04-01"
"vm_269405","ecs.c1.large","2019-04-01","2019-04-01"
"vm_269257","ecs.c1.large","2019-04-01","2019-04-01"
"vm_269756","ecs.c1.xlarge","2019-04-01","2019-04-16"
"vm_269462","ecs.c1.large","2019-04-01","2019-04-01"
"vm_269654","ecs.c1.large","2019-04-01","2019-04-01"
"vm_269772","ecs.c1.large","2019-04-01","2019-04-01"
"vm_271338","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_270015","ecs.c1.large","2019-04-01","2019-04-01"
"vm_270396","ecs.c1.large","2019-04-01","2019-04-01"
"vm_270759","ecs.c1.large","2019-04-01","2019-04-01"
"vm_271046","ecs.c1.large","2019-04-01","2019-04-01"
"vm_271418","ecs.c1.large","2019-04-01","2019-04-01"
"vm_271353","ecs.c1.large","2019-04-01","2019-04-01"
"vm_270933","ecs.c1.large","2019-04-01","2019-04-01"
"vm_285418","ecs.c1.large","2019-04-01","2019-04-01"
"vm_271579","ecs.c1.large","2019-04-01","2019-04-02"
"vm_271794","ecs.c1.large","2019-04-01","2019-04-01"
"vm_271828","ecs.c1.large","2019-04-01","2019-04-01"
"vm_272549","ecs.c1.large","2019-04-01","2019-04-01"
"vm_272416","ecs.c1.large","2019-04-01","2019-04-01"
"vm_272604","ecs.c1.large","2019-04-01","2019-04-01"
"vm_34556","ecs.c1.large","2019-04-01","2019-04-01"
"vm_274198","ecs.c1.large","2019-04-01","2019-04-01"
"vm_30759","ecs.c1.large","2019-04-01","2019-04-01"
"vm_273048","ecs.c1.large","2019-04-01","2019-04-02"
"vm_273308","ecs.c1.large","2019-04-01","2019-04-01"
"vm_273856","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_274222","ecs.c1.large","2019-04-01","2019-04-01"
"vm_274207","ecs.g1.2xlarge","2019-04-01","2019-04-02"
"vm_273639","ecs.c1.large","2019-04-01","2019-04-01"
"vm_277442","ecs.c1.large","2019-04-01","2019-04-01"
"vm_274556","ecs.c1.large","2019-04-01","2019-04-01"
"vm_43018","ecs.c1.large","2019-04-01","2019-04-01"
"vm_274987","ecs.c1.large","2019-04-01","2019-04-01"
"vm_275316","ecs.c1.xlarge","2019-04-01","2019-04-01"
"vm_275851","ecs.c1.large","2019-04-01","2019-04-01"
"vm_275714","ecs.c1.large","2019-04-01","2019-04-01"
"vm_14600","ecs.c1.large","2019-04-01","2019-04-01"
"vm_11561","ecs.c1.large","2019-04-01","2019-04-01"
"vm_185290","ecs.c1.2xlarge","2019-04-01","2019-04-01"
"vm_276838","ecs.c1.large","2019-04-01","2019-04-01"
"vm_276307","ecs.c1.large","2019-04-01","2019-04-01"
"vm_277515","ecs.c1.large","2019-04-01","2019-04-01"
"vm_276577","ecs.c1.large","2019-04-01","2019-04-01"
"vm_277008","ecs.c1.large","2019-04-01","2019-04-01"
"vm_277017","ecs.g1.large","2019-04-01","2019-04-01"
"vm_32373","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_6126","ecs.c1.large","2019-04-01","2019-04-01"
"vm_278127","ecs.c1.large","2019-04-01","2019-04-01"
"vm_278387","ecs.c1.large","2019-04-01","2019-04-01"
"vm_279009","ecs.c1.large","2019-04-01","2019-04-01"
"vm_279466","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_279342","ecs.c1.large","2019-04-01","2019-04-01"
"vm_278631","ecs.c1.large","2019-04-01","2019-04-01"
"vm_280934","ecs.c1.large","2019-04-01","2019-04-01"
"vm_283755","ecs.c1.large","2019-04-01","2019-04-01"
"vm_280349","ecs.c1.large","2019-04-01","2019-04-01"
"vm_279823","ecs.c1.large","2019-04-01","2019-04-01"
"vm_281263","ecs.c1.xlarge","2019-04-01","2019-04-02"
"vm_280340","ecs.c1.large","2019-04-01","2019-04-01"
"vm_280690","ecs.c1.large","2019-04-01","2019-04-01"
"vm_280758","ecs.c1.large","2019-04-01","2019-04-01"
"vm_285616","ecs.g1.2xlarge","2019-04-01","2019-04-01"
"vm_283655","ecs.c1.large","2019-04-01","2019-04-01"
"vm_281963","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_281495","ecs.c1.large","2019-04-01","2019-04-01"
"vm_283516","ecs.c1.2xlarge","2019-04-01","2019-04-01"
"vm_281910","ecs.c1.large","2019-04-01","2019-04-01"
"vm_282415","ecs.c1.large","2019-04-01","2019-04-01"
"vm_282471","ecs.c1.xlarge","2019-04-01","2019-04-16"
"vm_284887","ecs.g1.xlarge","2019-04-01","2019-04-01"
"vm_282900","ecs.c1.large","2019-04-01","2019-04-01"
"vm_283909","ecs.c1.large","2019-04-01","2019-04-01"
"vm_283961","ecs.c1.large","2019-04-01","2019-04-01"
"vm_285026","ecs.c1.large","2019-04-01","2019-04-01"
"vm_284221","ecs.c1.large","2019-04-01","2019-04-01"
