"vmid","vmtype","createtime","releasetime"
"vm_144046","ecs.c1.large","2019-06-02","2019-06-02"
"vm_144071","ecs.c1.large","2019-06-02","2019-06-02"
"vm_72054","ecs.c1.large","2019-06-02","2019-06-03"
"vm_36029","ecs.c1.large","2019-06-02","2019-06-02"
"vm_144115","ecs.c1.large","2019-06-02","2019-06-02"
"vm_9002","ecs.c1.large","2019-06-02","2019-06-02"
"vm_144267","ecs.c1.large","2019-06-02","2019-06-02"
"vm_247341","ecs.c1.xlarge","2019-06-02","2019-06-02"
"vm_144375","ecs.c1.large","2019-06-02","2019-06-03"
"vm_276892","ecs.c1.large","2019-06-02","2019-06-03"
"vm_293850","ecs.c1.large","2019-06-02","2019-06-02"
"vm_72209","ecs.g1.large","2019-06-02","2019-06-02"
"vm_236731","ecs.c1.large","2019-06-02","2019-06-03"
"vm_144473","ecs.c1.large","2019-06-02","2019-06-02"
"vm_195049","ecs.c1.large","2019-06-02","2019-06-04"
"vm_72312","ecs.c1.xlarge","2019-06-02","2019-06-02"
"vm_18079","ecs.c1.large","2019-06-02","2019-06-02"
"vm_239782","ecs.c1.large","2019-06-02","2019-06-02"
"vm_247287","ecs.c1.large","2019-06-02","2019-06-02"
"vm_239778","ecs.c1.large","2019-06-02","2019-06-02"
"vm_144785","ecs.c1.large","2019-06-02","2019-06-02"
"vm_144851","ecs.c1.large","2019-06-02","2019-06-02"
"vm_228519","ecs.c1.large","2019-06-02","2019-06-02"
"vm_236709","ecs.c1.large","2019-06-02","2019-06-03"
"vm_145013","ecs.c1.large","2019-06-02","2019-06-02"
"vm_145076","ecs.c1.large","2019-06-02","2019-06-02"
"vm_293759","ecs.c1.large","2019-06-02","2019-06-02"
"vm_18139","ecs.c1.large","2019-06-02","2019-06-02"
"vm_293746","ecs.g1.xlarge","2019-06-02","2019-06-06"
"vm_145258","ecs.c1.large","2019-06-02","2019-06-03"
"vm_195034","ecs.c1.large","2019-06-02","2019-06-02"
"vm_145316","ecs.c1.large","2019-06-02","2019-06-02"
"vm_145334","ecs.c1.large","2019-06-02","2019-06-02"
"vm_293751","ecs.c1.large","2019-06-02","2019-06-02"
"vm_36336","ecs.c1.large","2019-06-02","2019-06-02"
"vm_199321","ecs.c1.large","2019-06-02","2019-06-02"
"vm_145405","ecs.c1.large","2019-06-02","2019-06-03"
"vm_236689","ecs.c1.large","2019-06-02","2019-06-02"
"vm_258443","ecs.c1.large","2019-06-02","2019-06-03"
"vm_145519","ecs.c1.large","2019-06-02","2019-06-02"
"vm_145518","ecs.c1.large","2019-06-02","2019-06-02"
"vm_145571","ecs.c1.large","2019-06-02","2019-06-02"
"vm_36392","ecs.c1.large","2019-06-02","2019-06-02"
"vm_72841","ecs.c1.large","2019-06-02","2019-06-02"
"vm_228505","ecs.c1.large","2019-06-02","2019-06-02"
"vm_72912","ecs.g1.large","2019-06-02","2019-06-02"
"vm_258413","ecs.c1.large","2019-06-02","2019-06-02"
"vm_232739","ecs.c1.large","2019-06-02","2019-06-02"
"vm_36488","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73001","ecs.c1.large","2019-06-02","2019-06-03"
"vm_146108","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73055","ecs.c1.large","2019-06-02","2019-06-03"
"vm_242623","ecs.c1.large","2019-06-02","2019-06-04"
"vm_146286","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73157","ecs.c1.large","2019-06-02","2019-06-02"
"vm_146385","ecs.c1.large","2019-06-02","2019-06-03"
"vm_263940","ecs.c1.large","2019-06-02","2019-06-03"
"vm_146402","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73205","ecs.c1.large","2019-06-02","2019-06-02"
"vm_18307","ecs.c1.large","2019-06-02","2019-06-03"
"vm_210002","ecs.c1.large","2019-06-02","2019-06-03"
"vm_36618","ecs.c1.large","2019-06-02","2019-06-02"
"vm_247216","ecs.c1.large","2019-06-02","2019-06-02"
"vm_146504","ecs.c1.large","2019-06-02","2019-06-02"
"vm_247218","ecs.c1.large","2019-06-02","2019-06-03"
"vm_146559","ecs.c1.large","2019-06-02","2019-06-02"
"vm_146676","ecs.c1.large","2019-06-02","2019-06-02"
"vm_36675","ecs.c1.large","2019-06-02","2019-06-03"
"vm_146727","ecs.c1.xlarge","2019-06-02","2019-06-02"
"vm_73383","ecs.c1.large","2019-06-02","2019-06-03"
"vm_273235","ecs.c1.large","2019-06-02","2019-06-03"
"vm_73401","ecs.c1.large","2019-06-02","2019-06-02"
"vm_146806","ecs.c1.large","2019-06-02","2019-06-02"
"vm_36700","ecs.c1.large","2019-06-02","2019-06-02"
"vm_221213","ecs.c1.large","2019-06-02","2019-06-02"
"vm_4589","ecs.c1.large","2019-06-02","2019-06-02"
"vm_146876","ecs.c1.large","2019-06-02","2019-06-02"
"vm_146889","ecs.c1.large","2019-06-02","2019-06-03"
"vm_146905","ecs.g1.large","2019-06-02","2019-06-02"
"vm_236642","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73487","ecs.c1.large","2019-06-02","2019-06-02"
"vm_192301","ecs.c1.large","2019-06-02","2019-06-05"
"vm_4594","ecs.c1.large","2019-06-02","2019-06-02"
"vm_147023","ecs.c1.large","2019-06-02","2019-06-02"
"vm_147059","ecs.c1.large","2019-06-02","2019-06-03"
"vm_36768","ecs.c1.large","2019-06-02","2019-06-02"
"vm_236695","ecs.c1.large","2019-06-02","2019-06-02"
"vm_206529","ecs.c1.large","2019-06-02","2019-06-03"
"vm_36825","ecs.c1.large","2019-06-02","2019-06-02"
"vm_147313","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73660","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73677","ecs.c1.large","2019-06-02","2019-06-02"
"vm_242621","ecs.c1.large","2019-06-02","2019-06-03"
"vm_36846","ecs.c1.large","2019-06-02","2019-06-02"
"vm_9212","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73713","ecs.c1.large","2019-06-02","2019-06-02"
"vm_258317","ecs.c1.large","2019-06-02","2019-06-02"
"vm_147574","ecs.c1.large","2019-06-02","2019-06-03"
"vm_232664","ecs.c1.large","2019-06-02","2019-06-03"
"vm_293530","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73803","ecs.g1.large","2019-06-02","2019-06-02"
"vm_147616","ecs.c1.large","2019-06-02","2019-06-02"
"vm_147622","ecs.c1.large","2019-06-02","2019-06-02"
"vm_36909","ecs.c1.large","2019-06-02","2019-06-03"
"vm_269146","ecs.c1.large","2019-06-02","2019-06-02"
"vm_239695","ecs.c1.large","2019-06-02","2019-06-02"
"vm_73858","ecs.c1.large","2019-06-02","2019-06-02"
"vm_36931","ecs.c1.large","2019-06-02","2019-06-02"
"vm_194957","ecs.c1.large","2019-06-02","2019-06-02"
"vm_206178","ecs.c1.large","2019-06-02","2019-06-02"
"vm_202657","ecs.c1.large","2019-06-02","2019-06-03"
"vm_216006","ecs.c1.large","2019-06-02","2019-06-02"
"vm_148004","ecs.c1.large","2019-06-02","2019-06-02"
"vm_148017","ecs.c1.large","2019-06-02","2019-06-02"
"vm_74019","ecs.c1.large","2019-06-02","2019-06-02"
"vm_216004","ecs.c1.large","2019-06-02","2019-06-03"
"vm_285335","ecs.c1.large","2019-06-02","2019-06-02"
"vm_199172","ecs.c1.large","2019-06-02","2019-06-02"
"vm_148201","ecs.c1.large","2019-06-02","2019-06-03"
"vm_148253","ecs.c1.large","2019-06-02","2019-06-03"
"vm_293474","ecs.c1.large","2019-06-02","2019-06-03"
"vm_9268","ecs.c1.large","2019-06-02","2019-06-02"
"vm_148427","ecs.c1.large","2019-06-02","2019-06-02"
"vm_209925","ecs.c1.large","2019-06-02","2019-06-02"
"vm_74267","ecs.c1.large","2019-06-02","2019-06-02"
"vm_4643","ecs.c1.large","2019-06-02","2019-06-02"
"vm_18574","ecs.c1.large","2019-06-02","2019-06-03"
"vm_148606","ecs.c1.large","2019-06-02","2019-06-02"
"vm_247114","ecs.c1.large","2019-06-02","2019-06-02"
"vm_218155","ecs.c1.large","2019-06-02","2019-06-02"
"vm_74351","ecs.c1.large","2019-06-02","2019-06-02"
"vm_247103","ecs.c1.large","2019-06-02","2019-06-03"
"vm_37192","ecs.c1.large","2019-06-02","2019-06-02"
"vm_74402","ecs.c1.large","2019-06-02","2019-06-02"
"vm_293421","ecs.c1.large","2019-06-02","2019-06-03"
"vm_263792","ecs.c1.large","2019-06-02","2019-06-02"
"vm_37225","ecs.c1.2xlarge","2019-06-02","2019-06-02"
"vm_149048","ecs.c1.large","2019-06-02","2019-06-02"
"vm_215976","ecs.c1.large","2019-06-02","2019-06-02"
"vm_149053","ecs.c1.large","2019-06-02","2019-06-02"
"vm_242536","ecs.c1.large","2019-06-02","2019-06-02"
"vm_149066","ecs.c1.large","2019-06-02","2019-06-02"
"vm_269076","ecs.c1.large","2019-06-02","2019-06-03"
"vm_74569","ecs.c1.large","2019-06-02","2019-06-03"
"vm_149151","ecs.c1.large","2019-06-02","2019-06-02"
"vm_74583","ecs.c1.large","2019-06-02","2019-06-03"
"vm_18650","ecs.c1.large","2019-06-02","2019-06-02"
"vm_37304","ecs.c1.large","2019-06-02","2019-06-02"
"vm_213280","ecs.c1.large","2019-06-02","2019-06-02"
"vm_149272","ecs.c1.large","2019-06-02","2019-06-02"
"vm_269066","ecs.c1.large","2019-06-02","2019-06-03"
"vm_218135","ecs.c1.large","2019-06-02","2019-06-03"
"vm_37341","ecs.c1.large","2019-06-02","2019-06-02"
"vm_149420","ecs.c1.large","2019-06-02","2019-06-02"
"vm_149491","ecs.c1.large","2019-06-02","2019-06-03"
"vm_149508","ecs.c1.large","2019-06-02","2019-06-03"
"vm_74758","ecs.c1.large","2019-06-02","2019-06-03"
"vm_149582","ecs.c1.large","2019-06-02","2019-06-02"
"vm_209881","ecs.c1.large","2019-06-02","2019-06-03"
"vm_149597","ecs.c1.large","2019-06-02","2019-06-04"
"vm_149599","ecs.c1.large","2019-06-02","2019-06-03"
"vm_74830","ecs.c1.large","2019-06-02","2019-06-03"
"vm_285256","ecs.c1.large","2019-06-02","2019-06-02"
"vm_37421","ecs.c1.large","2019-06-02","2019-06-02"
"vm_149743","ecs.c1.large","2019-06-02","2019-06-02"
"vm_149742","ecs.r1.xlarge","2019-06-02","2019-06-02"
"vm_149767","ecs.c1.large","2019-06-02","2019-06-02"
"vm_232560","ecs.c1.large","2019-06-02","2019-06-03"
"vm_228335","ecs.c1.large","2019-06-02","2019-06-03"
"vm_149879","ecs.c1.large","2019-06-02","2019-06-02"
"vm_37474","ecs.c1.large","2019-06-02","2019-06-02"
"vm_149930","ecs.c1.large","2019-06-02","2019-06-02"
"vm_18746","ecs.c1.large","2019-06-02","2019-06-03"
"vm_74996","ecs.c1.xlarge","2019-06-02","2019-06-02"
"vm_269025","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150067","ecs.c1.large","2019-06-02","2019-06-02"
"vm_75035","ecs.c1.large","2019-06-02","2019-06-03"
"vm_150075","ecs.c1.large","2019-06-02","2019-06-02"
"vm_75041","ecs.c1.large","2019-06-02","2019-06-02"
"vm_9386","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150207","ecs.c1.large","2019-06-02","2019-06-02"
"vm_218114","ecs.c1.large","2019-06-02","2019-06-02"
"vm_293314","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150267","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150291","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150292","ecs.c1.large","2019-06-02","2019-06-03"
"vm_150309","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150476","ecs.c1.large","2019-06-02","2019-06-03"
"vm_150551","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150564","ecs.c1.large","2019-06-02","2019-06-02"
"vm_37642","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150603","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150627","ecs.c1.large","2019-06-02","2019-06-03"
"vm_75323","ecs.c1.large","2019-06-02","2019-06-04"
"vm_246992","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150686","ecs.c1.large","2019-06-02","2019-06-02"
"vm_75349","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150709","ecs.c1.large","2019-06-02","2019-06-02"
"vm_37688","ecs.c1.large","2019-06-02","2019-06-03"
"vm_150761","ecs.c1.large","2019-06-02","2019-06-03"
"vm_150809","ecs.c1.large","2019-06-02","2019-06-02"
"vm_37703","ecs.c1.large","2019-06-02","2019-06-02"
"vm_18861","ecs.c1.large","2019-06-02","2019-06-03"
"vm_37731","ecs.c1.large","2019-06-02","2019-06-02"
"vm_150989","ecs.c1.large","2019-06-02","2019-06-02"
"vm_242461","ecs.c1.large","2019-06-02","2019-06-02"
"vm_194870","ecs.c1.large","2019-06-02","2019-06-02"
"vm_75599","ecs.c1.large","2019-06-02","2019-06-02"
"vm_151202","ecs.c1.large","2019-06-02","2019-06-02"
"vm_199028","ecs.c1.large","2019-06-02","2019-06-04"
"vm_263653","ecs.c1.large","2019-06-02","2019-06-02"
"vm_242445","ecs.c1.large","2019-06-02","2019-06-02"
"vm_276658","ecs.c1.large","2019-06-02","2019-06-02"
"vm_9459","ecs.c1.large","2019-06-02","2019-06-03"
"vm_151433","ecs.c1.large","2019-06-02","2019-06-02"
"vm_199216","ecs.c1.large","2019-06-02","2019-06-02"
"vm_206202","ecs.c1.large","2019-06-02","2019-06-03"
"vm_151605","ecs.c1.large","2019-06-02","2019-06-03"
"vm_75802","ecs.c1.large","2019-06-02","2019-06-02"
"vm_206033","ecs.c1.large","2019-06-02","2019-06-02"
"vm_37938","ecs.c1.large","2019-06-02","2019-06-02"
"vm_280462","ecs.c1.large","2019-06-02","2019-06-04"
"vm_9490","ecs.c1.large","2019-06-02","2019-06-04"
"vm_206026","ecs.c1.large","2019-06-02","2019-06-02"
"vm_151885","ecs.c1.large","2019-06-02","2019-06-05"
"vm_37972","ecs.c1.large","2019-06-02","2019-06-04"
"vm_293140","ecs.c1.large","2019-06-02","2019-06-02"
"vm_209786","ecs.c1.large","2019-06-02","2019-06-02"
"vm_19005","ecs.c1.large","2019-06-02","2019-06-03"
"vm_263596","ecs.c1.large","2019-06-02","2019-06-03"
"vm_192136","ecs.c1.large","2019-06-02","2019-06-03"
"vm_76109","ecs.c1.large","2019-06-02","2019-06-02"
"vm_206009","ecs.c1.large","2019-06-02","2019-06-02"
"vm_258057","ecs.c1.large","2019-06-02","2019-06-02"
"vm_152304","ecs.c1.xlarge","2019-06-02","2019-06-18"
"vm_228212","ecs.c1.large","2019-06-02","2019-06-03"
"vm_209773","ecs.c1.large","2019-06-02","2019-06-02"
"vm_76178","ecs.c1.large","2019-06-02","2019-06-03"
"vm_76248","ecs.c1.large","2019-06-02","2019-06-02"
"vm_198983","ecs.c1.2xlarge","2019-06-02","2019-06-02"
"vm_192127","ecs.c1.large","2019-06-02","2019-06-02"
"vm_206016","ecs.c1.large","2019-06-02","2019-06-02"
"vm_152540","ecs.c1.large","2019-06-02","2019-06-02"
"vm_280444","ecs.c1.large","2019-06-02","2019-06-03"
"vm_9535","ecs.c1.large","2019-06-02","2019-06-02"
"vm_19074","ecs.c1.large","2019-06-02","2019-06-03"
"vm_152642","ecs.c1.large","2019-06-02","2019-06-03"
"vm_38177","ecs.c1.large","2019-06-02","2019-06-02"
"vm_152720","ecs.c1.large","2019-06-02","2019-06-03"
"vm_152733","ecs.c1.large","2019-06-02","2019-06-02"
"vm_280428","ecs.c1.large","2019-06-02","2019-06-03"
"vm_268882","ecs.c1.large","2019-06-02","2019-06-02"
"vm_152765","ecs.c1.large","2019-06-02","2019-06-02"
"vm_232445","ecs.c1.large","2019-06-02","2019-06-02"
"vm_76407","ecs.c1.large","2019-06-02","2019-06-02"
"vm_152907","ecs.c1.large","2019-06-02","2019-06-03"
"vm_152906","ecs.c1.large","2019-06-02","2019-06-02"
"vm_152926","ecs.c1.large","2019-06-02","2019-06-02"
"vm_153001","ecs.c1.large","2019-06-02","2019-06-03"
"vm_153002","ecs.c1.large","2019-06-02","2019-06-05"
"vm_76513","ecs.c1.large","2019-06-02","2019-06-03"
"vm_76516","ecs.c1.large","2019-06-02","2019-06-05"
"vm_153034","ecs.c1.large","2019-06-02","2019-06-02"
"vm_285080","ecs.c1.large","2019-06-02","2019-06-03"
"vm_38269","ecs.c1.large","2019-06-02","2019-06-03"
"vm_232423","ecs.c1.large","2019-06-02","2019-06-02"
"vm_293026","ecs.c1.large","2019-06-02","2019-06-02"
"vm_153284","ecs.c1.large","2019-06-02","2019-06-02"
"vm_38333","ecs.c1.large","2019-06-02","2019-06-03"
"vm_285055","ecs.c1.large","2019-06-02","2019-06-02"
"vm_228176","ecs.c1.large","2019-06-02","2019-06-02"
"vm_242380","ecs.c1.large","2019-06-02","2019-06-03"
"vm_38363","ecs.c1.large","2019-06-02","2019-06-02"
"vm_153460","ecs.c1.large","2019-06-02","2019-06-02"
"vm_76731","ecs.c1.large","2019-06-02","2019-06-02"
"vm_153486","ecs.c1.large","2019-06-02","2019-06-02"
"vm_246841","ecs.c1.large","2019-06-02","2019-06-02"
"vm_153583","ecs.c1.large","2019-06-02","2019-06-02"
"vm_76817","ecs.c1.large","2019-06-02","2019-06-02"
"vm_153694","ecs.c1.large","2019-06-02","2019-06-02"
"vm_153716","ecs.c1.large","2019-06-02","2019-06-02"
"vm_268820","ecs.c1.large","2019-06-02","2019-06-03"
"vm_153775","ecs.c1.large","2019-06-02","2019-06-02"
"vm_276554","ecs.c1.large","2019-06-02","2019-06-03"
"vm_1201","ecs.c1.large","2019-06-02","2019-06-02"
"vm_239468","ecs.c1.large","2019-06-02","2019-06-03"
"vm_38460","ecs.c1.large","2019-06-02","2019-06-03"
"vm_76926","ecs.c1.large","2019-06-02","2019-06-02"
"vm_76940","ecs.c1.large","2019-06-02","2019-06-02"
"vm_280388","ecs.c1.large","2019-06-02","2019-06-03"
"vm_153953","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154013","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154022","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154063","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154070","ecs.c1.large","2019-06-02","2019-06-02"
"vm_194778","ecs.c1.large","2019-06-02","2019-06-02"
"vm_236408","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154167","ecs.c1.large","2019-06-02","2019-06-03"
"vm_38546","ecs.c1.large","2019-06-02","2019-06-02"
"vm_220918","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154208","ecs.c1.large","2019-06-02","2019-06-02"
"vm_292917","ecs.c1.large","2019-06-02","2019-06-02"
"vm_263459","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154300","ecs.c1.large","2019-06-02","2019-06-02"
"vm_4822","ecs.c1.large","2019-06-02","2019-06-03"
"vm_38583","ecs.c1.large","2019-06-02","2019-06-02"
"vm_19294","ecs.c1.large","2019-06-02","2019-06-03"
"vm_77179","ecs.c1.large","2019-06-02","2019-06-03"
"vm_19296","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154388","ecs.c1.large","2019-06-02","2019-06-02"
"vm_232366","ecs.c1.large","2019-06-02","2019-06-03"
"vm_38641","ecs.c1.large","2019-06-02","2019-06-05"
"vm_77287","ecs.c1.large","2019-06-02","2019-06-04"
"vm_263499","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154604","ecs.c1.large","2019-06-02","2019-06-02"
"vm_77303","ecs.c1.large","2019-06-02","2019-06-03"
"vm_154641","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154707","ecs.c1.large","2019-06-02","2019-06-02"
"vm_284990","ecs.c1.large","2019-06-02","2019-06-03"
"vm_154753","ecs.c1.large","2019-06-02","2019-06-03"
"vm_154833","ecs.c1.large","2019-06-02","2019-06-02"
"vm_154907","ecs.c1.large","2019-06-02","2019-06-03"
"vm_276508","ecs.c1.large","2019-06-02","2019-06-03"
"vm_154991","ecs.c1.large","2019-06-02","2019-06-03"
"vm_268765","ecs.c1.large","2019-06-02","2019-06-02"
"vm_155092","ecs.c1.large","2019-06-02","2019-06-03"
"vm_155101","ecs.c1.large","2019-06-02","2019-06-04"
"vm_272916","ecs.c1.large","2019-06-02","2019-06-02"
"vm_155251","ecs.c1.large","2019-06-02","2019-06-02"
"vm_215923","ecs.c1.large","2019-06-02","2019-06-05"
"vm_155328","ecs.c1.large","2019-06-02","2019-06-02"
"vm_257900","ecs.c1.large","2019-06-02","2019-06-02"
"vm_228087","ecs.c1.large","2019-06-02","2019-06-03"
"vm_268710","ecs.c1.large","2019-06-02","2019-06-02"
"vm_155626","ecs.c1.large","2019-06-02","2019-06-02"
"vm_77829","ecs.c1.large","2019-06-02","2019-06-03"
"vm_38917","ecs.c1.large","2019-06-02","2019-06-02"
"vm_155698","ecs.c1.large","2019-06-02","2019-06-03"
"vm_38930","ecs.c1.large","2019-06-02","2019-06-02"
"vm_155752","ecs.c1.large","2019-06-02","2019-06-02"
"vm_38939","ecs.c1.large","2019-06-02","2019-06-02"
"vm_77884","ecs.c1.large","2019-06-02","2019-06-03"
"vm_2433","ecs.c1.large","2019-06-02","2019-06-02"
"vm_280303","ecs.c1.large","2019-06-02","2019-06-02"
"vm_77956","ecs.c1.large","2019-06-02","2019-06-27"
"vm_38983","ecs.c1.large","2019-06-02","2019-06-02"
"vm_77995","ecs.c1.large","2019-06-02","2019-06-02"
"vm_252614","ecs.c1.2xlarge","2019-06-02","\N"
"vm_224286","ecs.c1.large","2019-06-02","2019-06-02"
"vm_268688","ecs.c1.large","2019-06-02","2019-06-02"
"vm_156106","ecs.c1.large","2019-06-02","2019-06-03"
"vm_78098","ecs.c1.large","2019-06-02","2019-06-02"
"vm_205883","ecs.c1.large","2019-06-02","2019-06-02"
"vm_156210","ecs.c1.large","2019-06-02","2019-06-03"
"vm_78112","ecs.c1.large","2019-06-02","2019-06-02"
"vm_78134","ecs.c1.large","2019-06-02","2019-06-02"
"vm_78176","ecs.c1.large","2019-06-02","2019-06-02"
"vm_263356","ecs.c1.large","2019-06-02","2019-06-02"
"vm_284894","ecs.c1.large","2019-06-02","2019-06-03"
"vm_78282","ecs.c1.large","2019-06-02","2019-06-02"
"vm_292704","ecs.c1.large","2019-06-02","2019-06-02"
"vm_39148","ecs.c1.large","2019-06-02","2019-06-02"
"vm_228033","ecs.c1.large","2019-06-02","2019-06-03"
"vm_213017","ecs.c1.large","2019-06-02","2019-06-02"
"vm_198804","ecs.c1.large","2019-06-02","2019-06-03"
"vm_156628","ecs.c1.large","2019-06-02","2019-06-02"
"vm_156680","ecs.c1.xlarge","2019-06-02","\N"
"vm_268644","ecs.c1.large","2019-06-02","2019-06-02"
"vm_156804","ecs.c1.large","2019-06-02","2019-06-03"
"vm_156816","ecs.c1.large","2019-06-02","2019-06-02"
"vm_156930","ecs.c1.large","2019-06-02","2019-06-02"
"vm_39252","ecs.c1.large","2019-06-02","2019-06-02"
"vm_157123","ecs.c1.large","2019-06-02","2019-06-03"
"vm_78567","ecs.c1.large","2019-06-02","2019-06-02"
"vm_292681","ecs.c1.large","2019-06-02","2019-06-02"
"vm_157155","ecs.c1.large","2019-06-02","2019-06-02"
"vm_232254","ecs.c1.large","2019-06-02","2019-06-02"
"vm_157273","ecs.c1.large","2019-06-02","2019-06-02"
"vm_78642","ecs.c1.large","2019-06-02","2019-06-03"
"vm_268596","ecs.c1.large","2019-06-02","2019-06-03"
"vm_236279","ecs.c1.large","2019-06-02","2019-06-02"
"vm_77","ecs.c1.large","2019-06-02","2019-06-02"
"vm_78729","ecs.c1.large","2019-06-02","2019-06-02"
"vm_157474","ecs.c1.large","2019-06-02","2019-06-02"
"vm_19688","ecs.c1.large","2019-06-02","2019-06-05"
"vm_39381","ecs.c1.large","2019-06-02","2019-06-02"
"vm_78767","ecs.c1.large","2019-06-02","2019-06-02"
"vm_280321","ecs.c1.large","2019-06-02","2019-06-02"
"vm_292699","ecs.c1.large","2019-06-02","2019-06-02"
"vm_202305","ecs.c1.large","2019-06-02","2019-06-02"
"vm_263313","ecs.c1.large","2019-06-02","2019-06-02"
"vm_284856","ecs.c1.large","2019-06-02","2019-06-03"
"vm_157688","ecs.c1.large","2019-06-02","2019-06-03"
"vm_78847","ecs.c1.large","2019-06-02","2019-06-03"
"vm_292617","ecs.c1.large","2019-06-02","2019-06-02"
"vm_78878","ecs.c1.large","2019-06-02","2019-06-02"
"vm_272796","ecs.c1.xlarge","2019-06-02","2019-06-02"
"vm_242258","ecs.c1.large","2019-06-02","2019-06-02"
"vm_157808","ecs.c1.large","2019-06-02","2019-06-02"
"vm_39457","ecs.c1.xlarge","2019-06-02","2019-06-02"
"vm_157835","ecs.c1.large","2019-06-02","2019-06-03"
"vm_78931","ecs.c1.large","2019-06-02","2019-06-02"
"vm_19733","ecs.c1.large","2019-06-02","2019-06-02"
"vm_246598","ecs.c1.large","2019-06-02","2019-06-02"
"vm_19736","ecs.c1.large","2019-06-02","2019-06-02"
"vm_224212","ecs.c1.large","2019-06-02","2019-06-02"
"vm_157937","ecs.c1.large","2019-06-02","2019-06-02"
"vm_157944","ecs.c1.large","2019-06-02","2019-06-03"
"vm_157959","ecs.c1.large","2019-06-02","2019-06-02"
