"vmid","vmtype","createtime","releasetime"
"vm_253679","ecs.c1.2xlarge","2019-05-01","\N"
"vm_194479","ecs.g1.large","2019-05-01","2019-05-02"
"vm_34495","ecs.c1.xlarge","2019-05-01","2019-06-09"
"vm_69665","ecs.g1.large","2019-05-01","2019-05-02"
"vm_241770","ecs.g1.large","2019-05-01","2019-05-02"
"vm_252654","ecs.g1.large","2019-05-01","\N"
"vm_163477","ecs.c1.large","2019-05-01","2019-05-01"
"vm_295277","ecs.c1.large","2019-05-01","2019-05-01"
"vm_295267","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_227992","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_227952","ecs.g1.large","2019-05-01","2019-05-01"
"vm_76227","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_170282","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_170222","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_237882","ecs.g1.large","2019-05-01","2019-05-02"
"vm_38956","ecs.c1.xlarge","2019-05-01","2019-05-01"
"vm_185388","ecs.c1.xlarge","2019-05-01","2019-05-02"
"vm_78963","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_80016","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_80354","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_155877","ecs.g1.large","2019-05-01","2019-05-01"
"vm_20263","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_196842","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_82447","ecs.g1.large","2019-05-01","2019-05-02"
"vm_41438","ecs.c1.xlarge","2019-05-01","2019-05-01"
"vm_136143","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_41600","ecs.c1.large","2019-05-01","2019-05-01"
"vm_284515","ecs.c1.large","2019-05-01","2019-05-01"
"vm_271529","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_232976","ecs.g1.large","2019-05-01","2019-05-01"
"vm_87340","ecs.c1.xlarge","2019-05-01","2019-05-01"
"vm_179922","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_44359","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_148763","ecs.c1.large","2019-05-01","2019-05-01"
"vm_240126","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_268266","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_47076","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_47199","ecs.c1.large","2019-05-01","2019-05-01"
"vm_143388","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_267448","ecs.c1.xlarge","2019-05-01","2019-05-01"
"vm_47633","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_232360","ecs.c1.xlarge","2019-05-01","2019-05-01"
"vm_97000","ecs.g1.large","2019-05-01","2019-05-01"
"vm_99892","ecs.c1.large","2019-05-01","2019-05-01"
"vm_120776","ecs.g1.large","2019-05-01","2019-05-02"
"vm_3140","ecs.g1.large","2019-05-01","2019-05-02"
"vm_152324","ecs.c1.large","2019-05-01","2019-05-02"
"vm_168934","ecs.g1.large","2019-05-01","2019-05-01"
"vm_282838","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_224725","ecs.c1.large","2019-05-01","2019-05-01"
"vm_152235","ecs.g1.large","2019-05-01","2019-05-01"
"vm_126936","ecs.c1.large","2019-05-01","2019-05-01"
"vm_262924","ecs.g1.large","2019-05-01","2019-05-01"
"vm_262655","ecs.c1.large","2019-05-01","2019-05-01"
"vm_187606","ecs.g1.large","2019-05-01","2019-05-02"
"vm_140659","ecs.r1.xlarge","2019-05-01","2019-05-02"
"vm_208725","ecs.c1.large","2019-05-01","2019-05-01"
"vm_54123","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_191240","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_245121","ecs.g1.large","2019-05-01","2019-05-01"
"vm_109523","ecs.g1.large","2019-05-01","2019-05-01"
"vm_109702","ecs.g1.large","2019-05-01","\N"
"vm_208046","ecs.c1.large","2019-05-01","2019-05-01"
"vm_244767","ecs.g1.large","2019-05-01","\N"
"vm_238994","ecs.c1.large","2019-05-01","2019-05-01"
"vm_259694","ecs.c1.large","2019-05-01","\N"
"vm_291128","ecs.g1.large","2019-05-01","2019-05-02"
"vm_207443","ecs.r1.large","2019-05-01","2019-05-01"
"vm_178730","ecs.c1.large","2019-05-01","2019-06-09"
"vm_244427","ecs.c1.large","2019-05-01","\N"
"vm_198198","ecs.r1.large","2019-05-01","2019-05-01"
"vm_238905","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_151927","ecs.c1.xlarge","2019-05-01","2019-05-01"
"vm_14265","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_154042","ecs.r1.xlarge","2019-05-01","2019-05-01"
"vm_14577","ecs.g1.large","2019-05-01","2019-05-01"
"vm_223686","ecs.c1.large","2019-05-01","2019-05-01"
"vm_30476","ecs.c1.large","2019-05-01","2019-05-01"
"vm_242565","ecs.c1.large","2019-05-01","2019-05-01"
"vm_62388","ecs.g1.large","2019-05-01","\N"
"vm_286461","ecs.c1.xlarge","2019-05-01","2019-05-01"
"vm_254492","ecs.c1.large","2019-05-01","\N"
"vm_253991","ecs.r1.large","2019-05-01","\N"
"vm_200531","ecs.c1.large","2019-05-02","2019-05-02"
"vm_1029","ecs.c1.xlarge","2019-05-02","2019-05-02"
"vm_173224","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_67384","ecs.g1.large","2019-05-02","\N"
"vm_68381","ecs.c1.large","2019-05-02","2019-05-02"
"vm_17158","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_285965","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_8738","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_277916","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_35645","ecs.c1.xlarge","2019-05-02","\N"
"vm_71520","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_289414","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_36069","ecs.c1.large","2019-05-02","2019-05-10"
"vm_136380","ecs.c1.large","2019-05-02","2019-05-02"
"vm_72468","ecs.g1.large","2019-05-02","2019-05-02"
"vm_132649","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_73074","ecs.c1.large","2019-05-02","\N"
"vm_36832","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_139623","ecs.c1.large","2019-05-02","2019-05-02"
"vm_74510","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_18799","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_75498","ecs.g1.large","2019-05-02","2019-05-13"
"vm_193809","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_240318","ecs.g1.large","2019-05-02","2019-05-13"
"vm_216632","ecs.c1.xlarge","2019-05-02","2019-05-10"
"vm_9682","ecs.c1.xlarge","2019-05-02","2019-05-10"
"vm_251527","ecs.c1.large","2019-05-02","2019-05-02"
"vm_274762","ecs.c1.xlarge","2019-05-02","2019-05-10"
"vm_139425","ecs.c1.xlarge","2019-05-02","2019-05-02"
"vm_273761","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_174939","ecs.c1.large","2019-05-02","2019-05-02"
"vm_81588","ecs.c1.large","2019-05-02","2019-05-02"
"vm_81683","ecs.c1.large","2019-05-02","2019-05-13"
"vm_193269","ecs.c1.large","2019-05-02","2019-05-02"
"vm_166531","ecs.c1.xlarge","2019-05-02","2019-05-10"
"vm_83489","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_237571","ecs.c1.large","2019-05-02","2019-05-10"
"vm_84479","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_85134","ecs.g1.xlarge","2019-05-02","2019-05-05"
"vm_193062","ecs.c1.large","2019-05-02","2019-05-02"
"vm_202770","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_122885","ecs.c1.large","2019-05-02","2019-05-10"
"vm_43285","ecs.g1.large","2019-05-02","2019-05-02"
"vm_271012","ecs.r1.xlarge","2019-05-02","2019-05-03"
"vm_249535","ecs.c1.xlarge","2019-05-02","2019-05-10"
"vm_87649","ecs.c1.xlarge","2019-05-02","2019-05-10"
"vm_43851","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_44574","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_177109","ecs.c1.large","2019-05-02","2019-05-10"
"vm_89891","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_129694","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_90427","ecs.g1.large","2019-05-02","2019-05-02"
"vm_90668","ecs.c1.large","2019-05-02","2019-05-02"
"vm_268546","ecs.c1.xlarge","2019-05-02","2019-05-02"
"vm_227594","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_176925","ecs.c1.xlarge","2019-05-02","2019-05-10"
"vm_199076","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_2920","ecs.c1.large","2019-05-02","2019-05-13"
"vm_165821","ecs.c1.large","2019-05-02","2019-05-02"
"vm_94546","ecs.c1.xlarge","2019-05-02","2019-05-02"
"vm_211619","ecs.c1.large","2019-05-02","2019-05-02"
"vm_754","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_96574","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_292511","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_183233","ecs.g1.xlarge","2019-05-02","2019-05-02"
"vm_209927","ecs.c1.large","2019-05-02","2019-05-02"
"vm_103453","ecs.c1.large","2019-05-02","2019-05-02"
"vm_103607","ecs.c1.xlarge","2019-05-02","2019-05-10"
"vm_232094","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_263327","ecs.c1.large","2019-05-02","2019-05-10"
"vm_171778","ecs.g1.large","2019-05-02","2019-05-03"
"vm_229924","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_126860","ecs.c1.large","2019-05-02","2019-05-02"
"vm_208941","ecs.c1.large","2019-05-02","2019-05-02"
"vm_198403","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_187490","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_27243","ecs.c1.large","2019-05-02","2019-05-13"
"vm_109216","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_201374","ecs.c1.xlarge","2019-05-02","2019-05-02"
"vm_109911","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_110217","ecs.c1.xlarge","2019-05-02","2019-05-02"
"vm_110611","ecs.c1.large","2019-05-02","2019-05-02"
"vm_128843","ecs.c1.large","2019-05-02","2019-05-02"
"vm_111971","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_112157","ecs.g1.large","2019-05-02","2019-05-02"
"vm_113003","ecs.c1.large","2019-05-02","2019-05-02"
"vm_57101","ecs.g1.large","2019-05-02","2019-05-13"
"vm_116347","ecs.c1.large","2019-05-02","2019-05-02"
"vm_206294","ecs.g1.large","2019-05-02","2019-05-02"
"vm_58517","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_236176","ecs.c1.xlarge","2019-05-02","2019-05-02"
"vm_118675","ecs.g1.xlarge","2019-05-02","2019-05-05"
"vm_157105","ecs.c1.large","2019-05-02","2019-05-02"
"vm_30717","ecs.r1.xlarge","2019-05-02","2019-05-02"
"vm_31285","ecs.c1.large","2019-05-02","2019-05-02"
"vm_63115","ecs.c1.2xlarge","2019-05-02","2019-05-02"
"vm_254490","ecs.g1.2xlarge","2019-05-02","\N"
"vm_254288","ecs.c1.2xlarge","2019-05-02","\N"
"vm_130606","ecs.g1.large","2019-05-03","2019-05-03"
"vm_238353","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_186390","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_67857","ecs.c1.xlarge","2019-05-03","2019-05-03"
"vm_130477","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_170713","ecs.g1.large","2019-05-03","2019-05-03"
"vm_200257","ecs.c1.xlarge","2019-05-03","2019-05-10"
"vm_34247","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_35107","ecs.g1.large","2019-05-03","2019-05-03"
"vm_240493","ecs.c1.large","2019-05-03","2019-05-03"
"vm_240475","ecs.g1.large","2019-05-03","2019-05-13"
"vm_9059","ecs.g1.large","2019-05-03","2019-05-04"
"vm_9072","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_185891","ecs.c1.xlarge","2019-05-03","2019-05-03"
"vm_4596","ecs.c1.xlarge","2019-05-03","2019-05-10"
"vm_160072","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_74238","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_276472","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_18874","ecs.g1.large","2019-05-03","2019-05-03"
"vm_220695","ecs.g1.large","2019-05-03","2019-05-04"
"vm_146764","ecs.g1.large","2019-05-03","2019-05-04"
"vm_1198","ecs.g1.large","2019-05-03","2019-05-04"
"vm_127880","ecs.c1.xlarge","2019-05-03","2019-05-03"
"vm_216215","ecs.c1.xlarge","2019-05-03","2019-05-03"
"vm_78990","ecs.g1.large","2019-05-03","2019-05-04"
"vm_163060","ecs.g1.large","2019-05-03","2019-05-04"
"vm_222707","ecs.c1.xlarge","2019-05-03","2019-05-03"
"vm_225929","ecs.g1.large","2019-05-03","2019-05-07"
"vm_185142","ecs.c1.xlarge","2019-05-03","2019-05-10"
"vm_146515","ecs.c1.large","2019-05-03","2019-05-03"
"vm_272702","ecs.g1.large","2019-05-03","2019-05-13"
"vm_10393","ecs.g1.large","2019-05-03","2019-05-03"
"vm_125349","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_10577","ecs.c1.large","2019-05-03","2019-05-03"
"vm_214589","ecs.c1.large","2019-05-03","2019-05-03"
"vm_139259","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_10833","ecs.g1.xlarge","2019-05-03","2019-05-03"
"vm_180006","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_293844","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_5467","ecs.c1.large","2019-05-03","2019-05-03"
"vm_87655","ecs.g1.large","2019-05-03","2019-05-04"
"vm_43927","ecs.c1.large","2019-05-03","2019-05-03"
"vm_162598","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_177115","ecs.c1.large","2019-05-03","2019-05-03"
"vm_169592","ecs.g1.large","2019-05-03","\N"
"vm_155379","ecs.c1.large","2019-05-03","2019-05-10"
"vm_22933","ecs.g1.large","2019-05-03","2019-05-03"
"vm_158932","ecs.g1.large","2019-05-03","2019-05-13"
"vm_222246","ecs.g1.large","2019-05-03","2019-05-04"
"vm_92190","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_225354","ecs.c1.large","2019-05-03","2019-05-08"
"vm_92897","ecs.c1.xlarge","2019-05-03","2019-05-03"
"vm_239683","ecs.c1.large","2019-05-03","2019-05-10"
"vm_172140","ecs.g1.large","2019-05-03","2019-05-03"
"vm_232355","ecs.g1.large","2019-05-03","2019-05-03"
"vm_97589","ecs.g1.large","2019-05-03","2019-05-04"
"vm_97593","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_225007","ecs.c1.large","2019-05-03","2019-05-03"
"vm_211086","ecs.g1.large","2019-05-03","2019-05-04"
"vm_49268","ecs.g1.large","2019-05-03","2019-05-04"
"vm_265565","ecs.c1.large","2019-05-03","2019-05-10"
"vm_100301","ecs.g1.large","2019-05-03","2019-05-03"
"vm_264705","ecs.g1.large","2019-05-03","2019-05-03"
"vm_264664","ecs.c1.large","2019-05-03","2019-05-10"
"vm_50541","ecs.c1.large","2019-05-03","2019-05-03"
"vm_246793","ecs.g1.large","2019-05-03","2019-05-03"
"vm_183351","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_224753","ecs.g1.large","2019-05-03","2019-05-04"
"vm_221920","ecs.c1.large","2019-05-03","2019-05-03"
"vm_154666","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_102866","ecs.g1.large","2019-05-03","2019-05-03"
"vm_103421","ecs.c1.large","2019-05-03","2019-05-03"
"vm_182994","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_241045","ecs.g1.large","2019-05-03","2019-05-04"
"vm_108733","ecs.g1.large","2019-05-03","2019-05-04"
"vm_208412","ecs.c1.large","2019-05-03","2019-05-03"
"vm_182609","ecs.g1.large","2019-05-03","2019-05-03"
"vm_244807","ecs.r1.large","2019-05-03","\N"
"vm_244808","ecs.g1.large","2019-05-03","\N"
"vm_231661","ecs.c1.xlarge","2019-05-03","2019-05-03"
"vm_258765","ecs.g1.large","2019-05-03","2019-05-03"
"vm_236369","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_238860","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_221330","ecs.g1.large","2019-05-03","2019-05-03"
"vm_57619","ecs.c1.xlarge","2019-05-03","2019-05-10"
"vm_115431","ecs.g1.large","2019-05-03","2019-05-03"
"vm_243788","ecs.g1.large","2019-05-03","\N"
"vm_243658","ecs.c1.large","2019-05-03","\N"
"vm_7313","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_178538","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_29288","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_58778","ecs.g1.large","2019-05-03","2019-05-13"
"vm_206141","ecs.g1.large","2019-05-03","2019-05-03"
"vm_144879","ecs.r1.2xlarge","2019-05-03","2019-05-03"
"vm_221210","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_286623","ecs.c1.xlarge","2019-05-03","2019-05-10"
"vm_205890","ecs.c1.large","2019-05-03","2019-05-07"
"vm_60526","ecs.c1.large","2019-05-03","2019-05-03"
"vm_60697","ecs.c1.xlarge","2019-05-03","2019-05-10"
"vm_194908","ecs.g1.large","2019-05-03","2019-05-13"
"vm_254745","ecs.c1.large","2019-05-03","\N"
"vm_144629","ecs.r1.xlarge","2019-05-03","2019-05-03"
"vm_31929","ecs.c1.large","2019-05-03","2019-05-13"
"vm_241944","ecs.g1.large","2019-05-03","2019-05-04"
"vm_56188","ecs.c1.large","2019-05-04","2019-05-05"
"vm_112466","ecs.c1.large","2019-05-04","2019-05-04"
"vm_182412","ecs.c1.large","2019-05-04","2019-05-04"
"vm_244428","ecs.g1.xlarge","2019-05-04","\N"
"vm_133413","ecs.c1.large","2019-05-04","2019-05-04"
"vm_112714","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_224118","ecs.c1.large","2019-05-04","2019-05-05"
"vm_224112","ecs.c1.large","2019-05-04","2019-05-04"
"vm_164708","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_112973","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_113075","ecs.c1.large","2019-05-04","2019-05-04"
"vm_113098","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_259073","ecs.c1.large","2019-05-04","2019-05-04"
"vm_207237","ecs.c1.large","2019-05-04","2019-05-04"
"vm_207215","ecs.g1.2xlarge","2019-05-04","2019-05-04"
"vm_28359","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_190843","ecs.c1.large","2019-05-04","2019-05-04"
"vm_28434","ecs.c1.large","2019-05-04","2019-05-04"
"vm_229700","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_122101","ecs.g1.large","2019-05-04","2019-05-04"
"vm_244110","ecs.g1.large","2019-05-04","\N"
"vm_56988","ecs.c1.large","2019-05-04","2019-05-05"
"vm_142611","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_28519","ecs.c1.large","2019-05-04","2019-05-04"
"vm_114080","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_114134","ecs.c1.large","2019-05-04","2019-05-05"
"vm_114171","ecs.c1.large","2019-05-04","2019-05-04"
"vm_114172","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_135270","ecs.c1.large","2019-05-04","2019-05-04"
"vm_114374","ecs.c1.large","2019-05-04","2019-05-04"
"vm_164593","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_114598","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_57389","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_114781","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_290900","ecs.g1.2xlarge","2019-05-04","2019-05-04"
"vm_161212","ecs.c1.large","2019-05-04","2019-05-04"
"vm_115006","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_14399","ecs.c1.large","2019-05-04","2019-05-04"
"vm_115241","ecs.c1.large","2019-05-04","2019-05-05"
"vm_195171","ecs.c1.large","2019-05-04","2019-05-04"
"vm_198055","ecs.g1.2xlarge","2019-05-04","2019-05-04"
"vm_115305","ecs.c1.large","2019-05-04","2019-05-04"
"vm_57693","ecs.c1.large","2019-05-04","2019-05-04"
"vm_168092","ecs.g1.large","2019-05-04","2019-05-05"
"vm_206660","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_206664","ecs.g1.2xlarge","2019-05-04","2019-05-04"
"vm_140322","ecs.c1.large","2019-05-04","2019-05-05"
"vm_257995","ecs.c1.large","2019-05-04","2019-05-04"
"vm_206620","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_243789","ecs.g1.large","2019-05-04","\N"
"vm_223957","ecs.c1.large","2019-05-04","2019-05-04"
"vm_195151","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_228516","ecs.c1.large","2019-05-04","2019-05-04"
"vm_115843","ecs.c1.large","2019-05-04","2019-05-04"
"vm_206570","ecs.c1.large","2019-05-04","2019-05-04"
"vm_136782","ecs.c1.large","2019-05-04","2019-05-04"
"vm_58013","ecs.c1.large","2019-05-04","2019-05-04"
"vm_238761","ecs.c1.large","2019-05-04","2019-05-04"
"vm_116050","ecs.c1.large","2019-05-04","2019-05-05"
"vm_116163","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_116180","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_243659","ecs.g1.large","2019-05-04","\N"
"vm_195110","ecs.c1.large","2019-05-04","2019-05-04"
"vm_257585","ecs.g1.2xlarge","2019-05-04","2019-05-04"
"vm_58235","ecs.g1.2xlarge","2019-05-04","2019-05-04"
"vm_128648","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_116557","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_164460","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_140291","ecs.c1.large","2019-05-04","2019-05-04"
"vm_58306","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_198035","ecs.c1.large","2019-05-04","2019-05-04"
"vm_229615","ecs.c1.large","2019-05-04","2019-05-04"
"vm_58453","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_130854","ecs.c1.large","2019-05-04","2019-05-04"
"vm_240863","ecs.c1.large","2019-05-04","2019-05-04"
"vm_133247","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_7330","ecs.c1.large","2019-05-04","2019-05-05"
"vm_257183","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_178518","ecs.c1.large","2019-05-04","2019-05-04"
"vm_161086","ecs.c1.large","2019-05-04","2019-05-05"
"vm_117450","ecs.g1.2xlarge","2019-05-04","2019-05-04"
"vm_117475","ecs.c1.large","2019-05-04","2019-05-04"
"vm_238699","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_123762","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_233970","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_175872","ecs.c1.large","2019-05-04","2019-05-04"
"vm_133228","ecs.c1.large","2019-05-04","2019-05-04"
"vm_257028","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_117723","ecs.c1.large","2019-05-04","2019-05-04"
"vm_135178","ecs.c1.large","2019-05-04","2019-05-09"
"vm_231425","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_29484","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_118100","ecs.c1.large","2019-05-04","2019-05-04"
"vm_231416","ecs.c1.large","2019-05-04","2019-05-05"
"vm_59115","ecs.c1.large","2019-05-04","2019-05-04"
"vm_14829","ecs.c1.large","2019-05-04","2019-05-04"
"vm_59323","ecs.c1.large","2019-05-04","2019-05-04"
"vm_118717","ecs.c1.xlarge","2019-05-04","2019-05-04"
"vm_178473","ecs.c1.large","2019-05-04","2019-05-04"
"vm_286963","ecs.c1.large","2019-05-04","2019-05-05"
"vm_147542","ecs.c1.large","2019-05-04","2019-05-04"
"vm_228454","ecs.c1.2xlarge","2019-05-04","2019-05-04"
"vm_123692","ecs.g1.large","2019-05-04","2019-05-04"
"vm_231383","ecs.c1.xlarge","2019-05-04","2019-05-05"
"vm_59531","ecs.c1.large","2019-05-04","2019-05-04"
"vm_14890","ecs.g1.large","2019-05-04","2019-05-04"
"vm_119128","ecs.c1.large","2019-05-04","2019-05-05"
"vm_256439","ecs.c1.xlarge","2019-05-04","2019-05-05"
