"vmid","vmtype","createtime","releasetime"
"vm_78975","ecs.c1.large","2019-03-22","2019-03-22"
"vm_78976","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39488","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163389","ecs.c1.large","2019-03-22","2019-03-22"
"vm_78978","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189391","ecs.c1.large","2019-03-22","2019-03-22"
"vm_77","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189392","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163390","ecs.c1.large","2019-03-22","2019-03-22"
"vm_78990","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39496","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39497","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19749","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163387","ecs.c1.large","2019-03-22","2019-03-22"
"vm_78996","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39498","ecs.c1.large","2019-03-22","2019-03-22"
"vm_78999","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39501","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39500","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19751","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9872","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39504","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4938","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39509","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151072","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79030","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39514","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163386","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79034","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9879","ecs.c1.large","2019-03-22","2019-03-22"
"vm_170636","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19763","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79044","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39522","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39523","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163382","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79047","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79051","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19760","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163416","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39526","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151061","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39531","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151060","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79063","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79067","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79066","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79068","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39529","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79072","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79074","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4942","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79076","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163380","ecs.g1.xlarge","2019-03-22","2019-03-22"
"vm_39539","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19768","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79083","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79081","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163378","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79085","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39543","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39540","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79089","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79088","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19772","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79094","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189397","ecs.g1.xlarge","2019-03-22","2019-03-22"
"vm_79099","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79098","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79100","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39551","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151055","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79105","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79104","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163368","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19776","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39554","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163369","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79109","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4944","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19777","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39558","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189375","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79118","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79116","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151050","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4945","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79129","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39565","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19782","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79133","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79132","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79134","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9891","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4946","ecs.c1.large","2019-03-22","2019-03-22"
"vm_154","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151043","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79142","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189372","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79144","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9893","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9894","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39577","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151039","ecs.c1.2xlarge","2019-03-22","\N"
"vm_19789","ecs.c1.large","2019-03-22","2019-03-22"
"vm_1237","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39580","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189373","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19790","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151038","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19791","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79168","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79170","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19792","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9897","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79172","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39587","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79175","ecs.c1.large","2019-03-22","2019-03-22"
"vm_170623","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79178","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9898","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79186","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79187","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39593","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4948","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39595","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39594","ecs.c1.large","2019-03-22","2019-03-22"
"vm_2474","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79193","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79194","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79197","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9899","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79199","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9900","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151032","ecs.c1.large","2019-03-22","2019-03-22"
"vm_2475","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39602","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4950","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151033","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39603","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79209","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163354","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79210","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151028","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79212","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151029","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79215","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39607","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189419","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79219","ecs.c1.large","2019-03-22","2019-03-22"
"vm_170625","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79232","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79236","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79239","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39620","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19810","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163344","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39622","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79246","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19813","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79259","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79258","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39630","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79262","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39631","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79267","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39635","ecs.c1.large","2019-03-22","2019-03-22"
"vm_619","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189360","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9908","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39640","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39643","ecs.c1.large","2019-03-22","2019-03-22"
"vm_170621","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79287","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79286","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79289","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19822","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189366","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9910","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79295","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79294","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79297","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163334","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79298","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79300","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79302","ecs.c1.large","2019-03-22","2019-03-22"
"vm_1239","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151018","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79306","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39653","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39654","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9912","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151015","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19829","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151019","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39660","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19831","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4957","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79327","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39663","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39665","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151026","ecs.g1.xlarge","2019-03-22","2019-03-22"
"vm_79335","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39669","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39668","ecs.c1.large","2019-03-22","2019-03-22"
"vm_151006","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39672","ecs.c1.large","2019-03-22","2019-03-22"
"vm_170622","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19836","ecs.c1.large","2019-03-22","2019-03-22"
"vm_170629","ecs.c1.large","2019-03-22","2019-03-22"
"vm_170617","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79350","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163352","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79354","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79357","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79356","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39678","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79360","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79362","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19841","ecs.c1.large","2019-03-22","2019-03-22"
"vm_2481","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189348","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79365","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39683","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79367","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19840","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79372","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39687","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79377","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79378","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39689","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19844","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79383","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39691","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9922","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19846","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79386","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9923","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39694","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163325","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79391","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79390","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163322","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189343","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79397","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39699","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19850","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39703","ecs.c1.large","2019-03-22","2019-03-22"
"vm_150993","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79407","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39702","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19855","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79411","ecs.g1.xlarge","2019-03-22","2019-03-22"
"vm_79415","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79414","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39708","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163324","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79422","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163316","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9928","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163315","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19857","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39716","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79435","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39717","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9929","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189337","ecs.c1.large","2019-03-22","2019-03-22"
"vm_150987","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19859","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79439","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4965","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189334","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189333","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79443","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19861","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39724","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19862","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79450","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163330","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79454","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39727","ecs.c1.large","2019-03-22","2019-03-22"
"vm_1240","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79459","ecs.c1.large","2019-03-22","2019-03-22"
"vm_2483","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19865","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79462","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39731","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19864","ecs.c1.large","2019-03-22","\N"
"vm_170612","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189329","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189327","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79471","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79470","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79469","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9934","ecs.c1.large","2019-03-22","2019-03-22"
"vm_620","ecs.c1.large","2019-03-22","2019-03-22"
"vm_150979","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189355","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79482","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79480","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79485","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9935","ecs.c1.large","2019-03-22","2019-03-22"
"vm_621","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79490","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39745","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19873","ecs.c1.large","2019-03-22","2019-03-22"
"vm_170600","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39747","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79496","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19875","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79499","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79501","ecs.c1.large","2019-03-22","2019-03-22"
"vm_170604","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79502","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39751","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39750","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39753","ecs.c1.large","2019-03-22","2019-03-22"
"vm_1242","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79506","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79508","ecs.g1.large","2019-03-22","2019-03-22"
"vm_39754","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19876","ecs.c1.large","2019-03-22","2019-03-22"
"vm_150971","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39755","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189319","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39758","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19880","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79523","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19881","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189312","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79527","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39763","ecs.c1.large","2019-03-22","2019-03-22"
"vm_150967","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79529","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79532","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189315","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163307","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4970","ecs.c1.large","2019-03-22","2019-03-22"
"vm_150965","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79537","ecs.c1.large","2019-03-22","2019-03-22"
"vm_9942","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4971","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79541","ecs.c1.large","2019-03-22","2019-03-25"
"vm_189309","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163303","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39771","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79546","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79550","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39775","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79558","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79559","ecs.c1.large","2019-03-22","2019-03-22"
"vm_19888","ecs.c1.large","2019-03-22","2019-03-22"
"vm_39781","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79562","ecs.c1.large","2019-03-22","2019-03-22"
"vm_4973","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189302","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79565","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79564","ecs.c1.large","2019-03-22","2019-03-22"
"vm_163299","ecs.c1.large","2019-03-22","2019-03-22"
"vm_79575","ecs.c1.large","2019-03-22","2019-03-22"
"vm_2486","ecs.c1.large","2019-03-22","2019-03-22"
