"vmid","vmtype","createtime","releasetime"
"vm_120333","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120337","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60169","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120341","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120343","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120342","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120340","ecs.c1.large","2019-03-22","2019-03-22"
"vm_7522","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30087","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172402","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120346","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172401","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60175","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120351","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30088","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60176","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30089","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60179","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60180","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202698","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120363","ecs.c1.large","2019-03-22","2019-03-22"
"vm_7523","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221237","ecs.g1.xlarge","2019-03-22","2019-03-22"
"vm_221232","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120364","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30090","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189540","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60186","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120376","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120381","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15046","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120384","ecs.c1.large","2019-03-22","2019-03-22"
"vm_470","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202693","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30097","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221238","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189534","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120394","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60196","ecs.c1.large","2019-03-22","2019-03-22"
"vm_160114","ecs.c1.large","2019-03-22","2019-03-22"
"vm_3763","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60201","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60203","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221228","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172393","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120407","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15051","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189552","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172390","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120411","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210338","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221230","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221229","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172389","ecs.c1.large","2019-03-22","2019-03-22"
"vm_228778","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120421","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120423","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221218","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221226","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210336","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120429","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221219","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172382","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120433","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120432","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60216","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189530","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120437","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189531","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120441","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120440","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221231","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210341","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120445","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30111","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120449","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60224","ecs.c1.large","2019-03-22","2019-03-22"
"vm_941","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120453","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120452","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120455","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60227","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120459","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60230","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30114","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15056","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120469","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30117","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120472","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60237","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120477","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120479","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210328","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60241","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60240","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189520","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60245","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120490","ecs.c1.large","2019-03-22","2019-03-22"
"vm_7530","ecs.c1.large","2019-03-22","2019-03-22"
"vm_228773","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15062","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60248","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189519","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120503","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221214","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15063","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210333","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172369","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120511","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120512","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60256","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120514","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30129","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221205","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60258","ecs.g1.xlarge","2019-03-22","2019-03-22"
"vm_221239","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120525","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120526","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60263","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120531","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15065","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120534","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60268","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60269","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189513","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60271","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172360","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120551","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120552","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189553","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189529","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60277","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120557","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221196","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120558","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172362","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210323","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60283","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172363","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120567","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120570","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60286","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30143","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120576","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60290","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30145","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120582","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221190","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172352","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172351","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120592","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30148","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120597","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120599","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60298","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120601","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221193","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221191","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120602","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60300","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120607","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202671","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120614","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120613","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120619","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120618","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60308","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60310","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120623","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120624","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60312","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120627","ecs.c1.large","2019-03-22","2019-03-22"
"vm_7538","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30156","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30158","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120634","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15078","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120637","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210316","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120639","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120638","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60319","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120642","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15080","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189499","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60323","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120649","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60324","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60325","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30162","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172334","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30163","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221180","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210309","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172333","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15081","ecs.c1.large","2019-03-22","2019-03-22"
"vm_160274","ecs.c1.large","2019-03-22","2019-03-22"
"vm_80137","ecs.g1.xlarge","2019-03-22","2019-03-22"
"vm_202665","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120658","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120660","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202662","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120663","ecs.c1.large","2019-03-22","2019-03-22"
"vm_7540","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120667","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120665","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120670","ecs.c1.large","2019-03-22","2019-03-22"
"vm_7541","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120672","ecs.c1.large","2019-03-22","2019-03-22"
"vm_1885","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15084","ecs.c1.large","2019-03-22","2019-03-22"
"vm_206463","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189508","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60338","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30169","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189502","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60340","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202658","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60343","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172327","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120687","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60345","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120694","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120692","ecs.c1.large","2019-03-22","2019-03-22"
"vm_1884","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120697","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120698","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120699","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60349","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120700","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202660","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172328","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60351","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30175","ecs.c1.large","2019-03-22","2019-03-22"
"vm_160309","ecs.c1.large","2019-03-22","2019-03-22"
"vm_206460","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120705","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60352","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120706","ecs.c1.large","2019-03-22","2019-03-22"
"vm_942","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120711","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60355","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60356","ecs.c1.large","2019-03-22","2019-03-22"
"vm_206454","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189490","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15088","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221172","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120715","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30178","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221175","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120717","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60359","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60358","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120721","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120725","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120724","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172323","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60362","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120729","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120728","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60365","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210304","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60366","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189492","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120733","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60367","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120737","ecs.c1.large","2019-03-22","2019-03-22"
"vm_160345","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120741","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120740","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221167","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189486","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30184","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120744","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202652","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120750","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30186","ecs.c1.large","2019-03-22","2019-03-22"
"vm_181690","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120754","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60377","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172315","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120757","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221325","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172316","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60380","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120763","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120764","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60382","ecs.c1.large","2019-03-22","2019-03-22"
"vm_160364","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120769","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120770","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15096","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189481","ecs.c1.large","2019-03-22","2019-03-22"
"vm_196881","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189479","ecs.c1.xlarge","2019-03-22","2019-03-22"
"vm_1887","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189483","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120778","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60389","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189480","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202648","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172310","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210500","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60393","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202649","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120791","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30198","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120795","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60397","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15099","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120796","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202705","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172307","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60402","ecs.g1.xlarge","2019-03-22","2019-03-22"
"vm_120805","ecs.c1.large","2019-03-22","2019-03-22"
"vm_7550","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189509","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60403","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60405","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210306","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60406","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172301","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60407","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120817","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60408","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172306","ecs.c1.large","2019-03-22","2019-03-22"
"vm_3775","ecs.c1.large","2019-03-22","2019-03-22"
"vm_168676","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120820","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120821","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60410","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172298","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30205","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120825","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210347","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120829","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120828","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120831","ecs.c1.large","2019-03-22","2019-03-22"
"vm_215726","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120832","ecs.c1.large","2019-03-22","2019-03-22"
"vm_944","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60417","ecs.c1.large","2019-03-22","2019-03-22"
"vm_160421","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120838","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210280","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202638","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120839","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60418","ecs.c1.large","2019-03-22","2019-03-22"
"vm_221146","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120843","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120842","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120840","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189468","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15104","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172286","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120850","ecs.c1.large","2019-03-22","2019-03-22"
"vm_206452","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210282","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120852","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60427","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120854","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120859","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120858","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15106","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120862","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30215","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30217","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210274","ecs.c1.large","2019-03-22","2019-03-22"
"vm_202641","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120866","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120872","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60436","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30218","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60438","ecs.c1.large","2019-03-22","2019-03-22"
"vm_30219","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172282","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60439","ecs.c1.large","2019-03-22","2019-03-22"
"vm_210284","ecs.c1.large","2019-03-22","2019-03-22"
"vm_160457","ecs.c1.large","2019-03-22","2019-03-22"
"vm_215719","ecs.g1.xlarge","2019-03-22","2019-03-22"
"vm_189470","ecs.c1.large","2019-03-22","2019-03-22"
"vm_189463","ecs.c1.large","2019-03-22","2019-03-22"
"vm_15110","ecs.c1.large","2019-03-22","2019-03-22"
"vm_172279","ecs.c1.large","2019-03-22","2019-03-22"
"vm_60447","ecs.c1.large","2019-03-22","2019-03-22"
"vm_120894","ecs.c1.large","2019-03-22","2019-03-22"
